"","param_vary","i_param_var","replicate","gamma","stairs2","beta","SR"
"5660",1,5,377,-3.30872086075025,0.652111536802341,-0.0606640625,579
"5661",2,1,377,0.341470831101801,0.611111111111111,-1.99999640168177,4
"5662",2,2,377,-0.831569031353627,0.75,2.27125,3
"5663",2,3,377,1.36983353751953,0.8,9.99967852144474,6
"5664",2,4,377,-2.28726048714288,0.588888888888889,-1.56445103112378,7
"5665",2,5,377,0.416274364110031,0.833333333333333,9.99967852144474,8
"5666",3,1,377,-11.771401989721,0.645972551670403,-0.0838507080078125,1752
"5667",3,2,377,-6.23113826235179,0.645601178524505,0.121884765625,390
"5668",3,3,377,-2.26714193600566,0.636211111080905,-0.41545654296875,232
"5669",3,4,377,-1.58444587268865,0.520833333333333,-1.99999640168177,5
"5670",3,5,377,NA,NA,NA,NA
"5671",1,1,378,NA,NA,NA,NA
"5672",1,2,378,NA,NA,NA,NA
"5673",1,3,378,NA,1,NA,2
"5674",1,4,378,-0.0601450613408177,1,9.99967852144474,4
"5675",1,5,378,-1.22761974501943,0.687719980879414,0.96396484375,167
"5676",2,1,378,-0.664543861975146,0.761111111111111,9.99967852144474,7
"5677",2,2,378,-0.514193075386207,0.611111111111111,-1.99999640168177,4
"5678",2,3,378,0.275552944895562,0.75,2.27125,3
"5679",2,4,378,1.65910123611596,0.806060606060606,2.648125,12
"5680",2,5,378,NA,1,NA,2
"5681",3,1,378,-10.3309484707058,0.633329770176991,-0.00176433493774414,1147
"5682",3,2,378,-9.27686929478546,0.629329059992131,-0.048478282492981,1036
"5683",3,3,378,-3.0543459715682,0.658149565957681,0.5193701171875,167
"5684",3,4,378,0.232360015845299,0.75,2.27125,3
"5685",3,5,378,NA,NA,NA,NA
"5686",1,1,379,NA,NA,NA,NA
"5687",1,2,379,NA,NA,NA,NA
"5688",1,3,379,NA,1,NA,2
"5689",1,4,379,-1.14256164199981,0.611111111111111,-1.99999640168177,4
"5690",1,5,379,-3.83665996496842,0.648534499218484,0.64873830822406,361
"5691",2,1,379,NA,1,NA,2
"5692",2,2,379,NA,1,NA,2
"5693",2,3,379,NA,1,NA,2
"5694",2,4,379,1.38702185866595,0.647772125379077,0.0600537109375,23
"5695",2,5,379,0.862650984465374,0.662788660614748,0.48109375,24
"5696",3,1,379,-8.02502107295441,0.650074953588181,-0.013474178314209,791
"5697",3,2,379,-7.13612138578249,0.625145542541855,-0.1077734375,243
"5698",3,3,379,-2.73528420481592,0.670317807671757,0.633831176757812,119
"5699",3,4,379,-0.971706993055615,0.520833333333333,-1.99999640168177,5
"5700",3,5,379,NA,NA,NA,NA
"5701",1,1,380,NA,NA,NA,NA
"5702",1,2,380,NA,NA,NA,NA
"5703",1,3,380,NA,NA,NA,NA
"5704",1,4,380,NA,1,NA,2
"5705",1,5,380,-1.48355342131565,0.63288194666944,-0.037109375,115
"5706",2,1,380,NA,1,NA,2
"5707",2,2,380,-0.588163434729931,0.75,2.27125,3
"5708",2,3,380,0.392126943435702,0.651094004853403,0.44576171875,22
"5709",2,4,380,0.943181525478522,1,9.99967852144474,4
"5710",2,5,380,0.141138759093124,0.636848072562358,-0.9527978515625,15
"5711",3,1,380,-17.2477520371858,0.645998364813188,0.0688912274872435,3427
"5712",3,2,380,-4.08697166777001,0.666390365499228,0.115711563660161,145
"5713",3,3,380,-1.46342453113226,0.609848156423758,-0.32418212890625,55
"5714",3,4,380,1.44168363112913,0.694444444444445,-0.832080078125,7
"5715",3,5,380,NA,NA,NA,NA
"5716",1,1,381,NA,NA,NA,NA
"5717",1,2,381,NA,1,NA,2
"5718",1,3,381,NA,1,NA,2
"5719",1,4,381,-0.927897713103993,0.9,9.99967852144474,6
"5720",1,5,381,-2.3802860755089,0.698940588617084,0.85796875,79
"5721",2,1,381,NA,1,NA,2
"5722",2,2,381,NA,1,NA,2
"5723",2,3,381,-1.24341423996177,1,9.99967852144474,4
"5724",2,4,381,0.611680161632197,0.694761228354978,-0.6259765625,17
"5725",2,5,381,0.437839335908762,0.70374149659864,8.678125,15
"5726",3,1,381,-8.56800126771234,0.644895190972531,-0.0959990320326538,584
"5727",3,2,381,-2.81400905517325,0.598143386488847,-0.5553125,81
"5728",3,3,381,-1.54608279522114,0.651716710075843,0.98751953125,52
"5729",3,4,381,0.935738134839237,0.520833333333333,-1.99999640168177,5
"5730",3,5,381,NA,NA,NA,NA
"5731",1,1,382,NA,1,NA,2
"5732",1,2,382,NA,NA,NA,NA
"5733",1,3,382,-1.33135232839787,0.75,2.27125,3
"5734",1,4,382,0.0418240188255357,0.694444444444445,-0.832080078125,7
"5735",1,5,382,-0.521056168609768,0.679752865310002,1.0375732421875,197
"5736",2,1,382,NA,1,NA,2
"5737",2,2,382,-1.52541049019976,0.75,2.27125,3
"5738",2,3,382,0.277746945514148,0.8,9.99967852144474,6
"5739",2,4,382,0.395778478537774,0.791666666666667,9.99967852144474,5
"5740",2,5,382,1.89940173388156,0.603837090808584,-0.8144140625,57
"5741",3,1,382,-12.0630392396168,0.636347022688848,-0.125429459312744,1864
"5742",3,2,382,-10.0238136972621,0.642504864494871,0.136514434814453,796
"5743",3,3,382,-1.45360006132358,0.791666666666667,9.99967852144474,5
"5744",3,4,382,-0.455428725134026,0.691666666666667,9.99967852144474,11
"5745",3,5,382,NA,NA,NA,NA
"5746",1,1,383,NA,NA,NA,NA
"5747",1,2,383,NA,NA,NA,NA
"5748",1,3,383,NA,1,NA,2
"5749",1,4,383,-1.13455683319288,0.75,2.27125,3
"5750",1,5,383,0.454380773060208,0.661996886873865,1.087626953125,166
"5751",2,1,383,NA,1,NA,2
"5752",2,2,383,NA,1,NA,2
"5753",2,3,383,NA,1,NA,2
"5754",2,4,383,NA,1,NA,2
"5755",2,5,383,0.180445728606841,0.696296296296296,9.99967852144474,19
"5756",3,1,383,-15.1546133587375,0.644039038621405,0.0101035118103027,2638
"5757",3,2,383,-7.02375596044382,0.629296614129581,-0.119835311339839,460
"5758",3,3,383,-4.17876555887357,0.669389131489473,0.852080078125,240
"5759",3,4,383,1.40312404005658,0.761111111111111,9.99967852144474,7
"5760",3,5,383,NA,NA,NA,NA
"5761",1,1,384,NA,NA,NA,NA
"5762",1,2,384,NA,NA,NA,NA
"5763",1,3,384,NA,NA,NA,NA
"5764",1,4,384,0.195776470818159,0.75,2.27125,3
"5765",1,5,384,-5.06765454963277,0.651207692839172,0.07192084229422,701
"5766",2,1,384,NA,1,NA,2
"5767",2,2,384,NA,1,NA,2
"5768",2,3,384,-0.415007655268668,0.740277777777778,1.276064453125,13
"5769",2,4,384,NA,1,NA,2
"5770",2,5,384,2.48935168774652,0.646231700466552,0.404541015625,85
"5771",3,1,384,-9.21302247808332,0.628967902492213,-0.124885882636719,1251
"5772",3,2,384,-10.8393812384197,0.647248502227534,0.0572013854980469,1490
"5773",3,3,384,-0.695357943450885,0.616511936339523,0.06888671875,30
"5774",3,4,384,0.0812696202546838,0.589583333333333,0.9521875,9
"5775",3,5,384,NA,NA,NA,NA
"5776",1,1,385,NA,NA,NA,NA
"5777",1,2,385,NA,NA,NA,NA
"5778",1,3,385,NA,NA,NA,NA
"5779",1,4,385,-0.728684951522434,0.46889880952381,-1.76319370690503,9
"5780",1,5,385,-6.21054772372843,0.636232499206734,-0.0368751055987549,2724
"5781",2,1,385,NA,1,NA,2
"5782",2,2,385,-1.58062372301433,0.75,2.27125,3
"5783",2,3,385,-0.699889372721909,0.75,2.27125,3
"5784",2,4,385,NA,1,NA,2
"5785",2,5,385,1.15354201182558,0.543477182539683,-1.3650048828125,17
"5786",3,1,385,-6.94896885825896,0.648909734294204,0.116686172485352,452
"5787",3,2,385,-8.34060686892118,0.63645901310572,-0.00176584243774414,949
"5788",3,3,385,-0.47388090453634,0.610041437001478,-0.196103515625,43
"5789",3,4,385,0.0521622693743233,0.611111111111111,-1.99999640168177,4
"5790",3,5,385,NA,NA,NA,NA
"5791",1,1,386,NA,NA,NA,NA
"5792",1,2,386,NA,NA,NA,NA
"5793",1,3,386,NA,1,NA,2
"5794",1,4,386,-1.16656251035245,0.75,2.27125,3
"5795",1,5,386,-3.9533963901323,0.636844815020159,-0.13146463324707,1043
"5796",2,1,386,NA,1,NA,2
"5797",2,2,386,-0.734938135725845,0.8125,-0.366875,5
"5798",2,3,386,-1.69117152826138,0.66948051948052,9.99967852144474,12
"5799",2,4,386,0.846991837678177,0.761111111111111,9.99967852144474,7
"5800",2,5,386,-0.243447245987376,0.690909090909091,9.99967852144474,12
"5801",3,1,386,-6.40750539209045,0.634515263230342,0.264679307937622,303
"5802",3,2,386,-8.96610316654793,0.647752973930968,0.322270621558838,1152
"5803",3,3,386,-2.61729160439677,0.6328804734673,-0.031220703125,145
"5804",3,4,386,NA,1,NA,2
"5805",3,5,386,NA,NA,NA,NA
"5806",1,1,387,NA,NA,NA,NA
"5807",1,2,387,NA,NA,NA,NA
"5808",1,3,387,0.120583230972151,0.75,2.27125,3
"5809",1,4,387,NA,1,NA,2
"5810",1,5,387,-1.25071702569816,0.651807799138442,0.0335546875,195
"5811",2,1,387,NA,1,NA,2
"5812",2,2,387,-0.867701470602697,0.75,2.27125,3
"5813",2,3,387,0.477350483862031,0.75,2.27125,3
"5814",2,4,387,-0.0616608028992508,0.593888888888889,-0.5553125,11
"5815",2,5,387,1.40541006264222,0.710279072779073,2.17703125,19
"5816",3,1,387,-1.80213260673479,0.648014338790201,-0.73197265625,31
"5817",3,2,387,-0.532151203699651,0.791666666666667,9.99967852144474,5
"5818",3,3,387,-1.98341687572639,0.632059008577227,-0.561201171875,40
"5819",3,4,387,0.832306033528103,0.671130952380952,1.7294921875,9
"5820",3,5,387,NA,NA,NA,NA
"5821",1,1,388,NA,NA,NA,NA
"5822",1,2,388,NA,1,NA,2
"5823",1,3,388,NA,1,NA,2
"5824",1,4,388,0.559217728009455,0.75,2.27125,3
"5825",1,5,388,-1.983138048787,0.690343593746787,0.96396484375,182
"5826",2,1,388,NA,1,NA,2
"5827",2,2,388,-0.0858532490554878,0.75,2.27125,3
"5828",2,3,388,NA,1,NA,2
"5829",2,4,388,NA,1,NA,2
"5830",2,5,388,NA,1,NA,2
"5831",3,1,388,-2.89128733733185,0.626526298190977,-0.272661649789154,116
"5832",3,2,388,-10.7153640200558,0.641001422491595,-0.0718778419494629,995
"5833",3,3,388,-2.98240063516772,0.6680404538394,0.1248291015625,68
"5834",3,4,388,0.243773541101159,0.543939393939394,-1.15595703125,12
"5835",3,5,388,NA,NA,NA,NA
"5836",1,1,389,NA,NA,NA,NA
"5837",1,2,389,NA,NA,NA,NA
"5838",1,3,389,-1.2285646176932,0.75,2.27125,3
"5839",1,4,389,0.469176842385969,0.535416666666667,-1.41505859375,9
"5840",1,5,389,-6.00771606540342,0.656898727866197,0.183623809814453,1570
"5841",2,1,389,-0.737337424304636,0.75,2.27125,3
"5842",2,2,389,NA,1,NA,2
"5843",2,3,389,-0.729295667324821,0.5748778998779,-1.079404296875,14
"5844",2,4,389,1.24455954797548,0.679120879120879,0.98751953125,14
"5845",2,5,389,1.84018277387365,0.639814814814815,-0.890966796875,19
"5846",3,1,389,-5.93985096705539,0.656861254970727,-0.0606640625,528
"5847",3,2,389,-6.04819413218392,0.66244291636378,0.28007381439209,441
"5848",3,3,389,-1.45451661261875,0.642916605795743,0.015888671875,109
"5849",3,4,389,-0.919295654713,0.75,2.27125,3
"5850",3,5,389,NA,NA,NA,NA
"5851",1,1,390,NA,NA,NA,NA
"5852",1,2,390,NA,NA,NA,NA
"5853",1,3,390,NA,NA,NA,NA
"5854",1,4,390,0.65867920476422,0.583333333333333,-1.420947265625,7
"5855",1,5,390,-4.35658061789699,0.645384382244442,0.301749544838257,882
"5856",2,1,390,-1.44856788063145,1,9.99967852144474,4
"5857",2,2,390,0.798790446538389,0.611111111111111,-1.99999640168177,4
"5858",2,3,390,-0.358334991419931,0.602777777777778,-1.69989048424878,7
"5859",2,4,390,0.838604996393806,0.646111111111111,-0.4287060546875,16
"5860",2,5,390,-0.0756403074873424,0.643403731684982,-0.74375,17
"5861",3,1,390,-4.15712458213737,0.647530539499689,-0.1872705078125,257
"5862",3,2,390,-11.768984770285,0.652649773729173,0.0981445496289063,1313
"5863",3,3,390,-2.45361248068101,0.619415528276332,-0.431650390625,190
"5864",3,4,390,-1.01380788046329,0.875,9.99967852144474,7
"5865",3,5,390,NA,NA,NA,NA
"5866",1,1,391,-1.16516482252457,0.75,2.27125,3
"5867",1,2,391,NA,NA,NA,NA
"5868",1,3,391,-1.26070590394418,0.8125,-0.366875,5
"5869",1,4,391,0.785781414712509,0.611111111111111,-1.99999640168177,4
"5870",1,5,391,-2.30542214424094,0.654822194623178,0.286767578125,358
"5871",2,1,391,NA,1,NA,2
"5872",2,2,391,NA,1,NA,2
"5873",2,3,391,0.464399826123744,0.518027210884354,-1.64394810143628,8
"5874",2,4,391,0.656490056611446,0.53974358974359,-0.49642578125,14
"5875",2,5,391,1.34891347314225,0.624885954381753,0.057109375,36
"5876",3,1,391,-8.70753598780261,0.664251096094901,0.27643364906311,651
"5877",3,2,391,-6.227191326682,0.656689492549003,0.160168390968628,529
"5878",3,3,391,-1.79584510857794,0.616859072590154,-0.1784375,99
"5879",3,4,391,0.709137692536682,0.702380952380952,9.99967852144474,15
"5880",3,5,391,NA,NA,NA,NA
"5881",1,1,392,NA,NA,NA,NA
"5882",1,2,392,NA,NA,NA,NA
"5883",1,3,392,NA,1,NA,2
"5884",1,4,392,-0.0513449743079765,0.694444444444445,9.99967852144474,10
"5885",1,5,392,-3.73486941750333,0.634579563102514,0.0806640625,503
"5886",2,1,392,-1.10867077946347,1,9.99967852144474,4
"5887",2,2,392,NA,1,NA,2
"5888",2,3,392,-0.00961188164674864,0.75,2.27125,3
"5889",2,4,392,-0.177092323738753,0.559526657552973,-0.51998046875,39
"5890",2,5,392,0.604727001092504,0.518027210884354,-1.64394810143628,8
"5891",3,1,392,-10.5621247147988,0.661154321709749,0.245531130531616,1234
"5892",3,2,392,-3.87761713187075,0.650685457162317,0.27940673828125,117
"5893",3,3,392,-2.57499753346025,0.659134502548525,-0.042998046875,77
"5894",3,4,392,1.86577393097869,0.791666666666667,9.99967852144474,5
"5895",3,5,392,NA,NA,NA,NA
"5896",1,1,393,NA,NA,NA,NA
"5897",1,2,393,NA,NA,NA,NA
"5898",1,3,393,NA,1,NA,2
"5899",1,4,393,0.934179479492145,0.75,2.27125,3
"5900",1,5,393,-2.40773817833755,0.649338876368419,0.09244140625,271
"5901",2,1,393,-0.423674069344586,0.75,2.27125,3
"5902",2,2,393,NA,1,NA,2
"5903",2,3,393,NA,1,NA,2
"5904",2,4,393,0.158621548044277,0.8,9.99967852144474,6
"5905",2,5,393,1.25960958498793,0.629311906731261,0.23376953125,32
"5906",3,1,393,-15.6447607970743,0.646375979260228,0.0100690078735352,2342
"5907",3,2,393,-6.60828615810421,0.615741644327378,-0.4051513671875,360
"5908",3,3,393,-2.45731456079704,0.605115528820184,-0.1872705078125,135
"5909",3,4,393,-0.168797940990624,0.75,2.27125,3
"5910",3,5,393,NA,NA,NA,NA
"5911",1,1,394,NA,NA,NA,NA
"5912",1,2,394,NA,NA,NA,NA
"5913",1,3,394,NA,1,NA,2
"5914",1,4,394,NA,1,NA,2
"5915",1,5,394,-2.75867804059667,0.655095768421268,0.1984375,309
"5916",2,1,394,NA,1,NA,2
"5917",2,2,394,-0.216517701384808,0.75,2.27125,3
"5918",2,3,394,0.155468707331283,0.671428571428571,4.81515625,15
"5919",2,4,394,1.37120185710976,0.8,9.99967852144474,6
"5920",2,5,394,0.932814211510136,0.691269841269841,2.27125,13
"5921",3,1,394,-21.1149621628354,0.641847028005654,0.030853386619873,4545
"5922",3,2,394,-7.61008503797064,0.640789693418516,-0.037109375,528
"5923",3,3,394,-3.56722033762782,0.629017953135136,-0.48023193359375,114
"5924",3,4,394,-1.02540004595124,0.75,2.27125,3
"5925",3,5,394,NA,NA,NA,NA
"5926",1,1,395,NA,NA,NA,NA
"5927",1,2,395,NA,NA,NA,NA
"5928",1,3,395,-0.657190787309325,0.75,2.27125,3
"5929",1,4,395,-0.968399111345588,0.75,2.27125,3
"5930",1,5,395,-2.92384330806882,0.638760717287844,-0.166591148376465,729
"5931",2,1,395,NA,1,NA,2
"5932",2,2,395,NA,1,NA,2
"5933",2,3,395,NA,1,NA,2
"5934",2,4,395,-2.16112504175989,1,9.99967852144474,4
"5935",2,5,395,-1.10296281783367,0.63843537414966,-1.0175732421875,15
"5936",3,1,395,-2.42658226224619,0.601971118802556,-0.597603334718769,105
"5937",3,2,395,-6.17883562698322,0.653594130660594,0.339765625,407
"5938",3,3,395,-3.97897546102617,0.63975107877749,-0.392637939453125,297
"5939",3,4,395,NA,1,NA,2
"5940",3,5,395,NA,NA,NA,NA
"5941",1,1,396,NA,NA,NA,NA
"5942",1,2,396,NA,1,NA,2
"5943",1,3,396,NA,1,NA,2
"5944",1,4,396,-0.32654532782929,0.519409523809524,-1.385615234375,26
"5945",1,5,396,-10.3228738620029,0.651898985016737,0.210012202957458,2928
"5946",2,1,396,NA,1,NA,2
"5947",2,2,396,-0.0359713784775102,0.71047619047619,0.0335546875,11
"5948",2,3,396,-1.9680966640014,1,9.99967852144474,4
"5949",2,4,396,NA,1,NA,2
"5950",2,5,396,1.20294255315546,0.611111111111111,-1.99999640168177,4
"5951",3,1,396,-7.40234185659563,0.657399864790559,0.236709484359436,478
"5952",3,2,396,-10.4025138238176,0.646420099888461,0.101643963554687,1301
"5953",3,3,396,-3.02416969218354,0.621896250771653,-0.243212890625,270
"5954",3,4,396,-0.449537073429959,0.456666666666667,-1.99999640168177,6
"5955",3,5,396,NA,NA,NA,NA
"5956",1,1,397,NA,NA,NA,NA
"5957",1,2,397,NA,NA,NA,NA
"5958",1,3,397,NA,NA,NA,NA
"5959",1,4,397,-0.239715645509785,1,9.99967852144474,4
"5960",1,5,397,-4.57935349365328,0.643367717222874,-0.0253105361254883,1381
"5961",2,1,397,NA,1,NA,2
"5962",2,2,397,NA,1,NA,2
"5963",2,3,397,-0.736051810683223,0.724074074074074,2.4596875,10
"5964",2,4,397,NA,1,NA,2
"5965",2,5,397,0.750620640281695,0.60334595959596,-0.278544921875,13
"5966",3,1,397,-5.20790656205953,0.660257608073238,0.0335546875,305
"5967",3,2,397,-2.69468708336626,0.643137248261368,0.000430908203125002,80
"5968",3,3,397,-1.21646722117801,0.680555555555556,9.99967852144474,7
"5969",3,4,397,1.6903883726124,0.752380952380952,9.99967852144474,8
"5970",3,5,397,NA,NA,NA,NA
"5971",1,1,398,NA,NA,NA,NA
"5972",1,2,398,NA,NA,NA,NA
"5973",1,3,398,NA,1,NA,2
"5974",1,4,398,NA,1,NA,2
"5975",1,5,398,1.56224560288044,0.608465608465609,-0.960093468497553,10
"5976",2,1,398,NA,1,NA,2
"5977",2,2,398,-1.4651697034913,0.611111111111111,-1.99999640168177,4
"5978",2,3,398,NA,1,NA,2
"5979",2,4,398,1.85360165646993,0.662037037037037,1.3526171875,19
"5980",2,5,398,0.658880217614108,0.648015873015873,0.2219921875,21
"5981",3,1,398,-5.49781272249484,0.663705175186291,0.457585067749023,391
"5982",3,2,398,-3.65714006395788,0.66031883457606,0.61064453125,243
"5983",3,3,398,-2.73811750911196,0.645889318427293,-0.2019921875,131
"5984",3,4,398,0.014479699864186,0.75,2.27125,3
"5985",3,5,398,NA,NA,NA,NA
"5986",1,1,399,NA,NA,NA,NA
"5987",1,2,399,NA,NA,NA,NA
"5988",1,3,399,-1.02092027330798,0.75,2.27125,3
"5989",1,4,399,1.25821632224196,0.791666666666667,9.99967852144474,5
"5990",1,5,399,-5.16082363797839,0.656596477775585,0.0923723983764648,571
"5991",2,1,399,NA,1,NA,2
"5992",2,2,399,0.633247855702157,0.75,2.27125,3
"5993",2,3,399,-0.401260971588376,0.75,2.27125,3
"5994",2,4,399,NA,1,NA,2
"5995",2,5,399,1.07552990810957,0.520833333333333,-1.99999640168177,5
"5996",3,1,399,-15.7845258001348,0.649309222439031,0.0277105133740234,2240
"5997",3,2,399,-5.06148989863117,0.663907391653958,0.298544921875,235
"5998",3,3,399,-1.84247875079847,0.671150939463928,0.200478728148428,111
"5999",3,4,399,NA,1,NA,2
"6000",3,5,399,NA,NA,NA,NA
"6001",1,1,400,NA,NA,NA,NA
"6002",1,2,400,NA,NA,NA,NA
"6003",1,3,400,NA,1,NA,2
"6004",1,4,400,NA,1,NA,2
"6005",1,5,400,-1.60260440757239,0.654012439232,0.139835311339839,517
"6006",2,1,400,NA,1,NA,2
"6007",2,2,400,0.277301935414786,0.520408163265306,-1.68222446862378,8
"6008",2,3,400,0.94254130814324,0.75,2.27125,3
"6009",2,4,400,0.430687669509519,0.761111111111111,9.99967852144474,7
"6010",2,5,400,1.31122200749213,0.645238095238095,0.01,15
"6011",3,1,400,-3.70783740410574,0.638242145091694,-0.2049365234375,241
"6012",3,2,400,-6.90492007298141,0.636662142446294,0.01,437
"6013",3,3,400,-3.21244811382446,0.610390755849294,-0.65394775390625,146
"6014",3,4,400,-0.816741008304103,0.520833333333333,-1.99999640168177,5
"6015",3,5,400,NA,NA,NA,NA
"6016",1,1,401,NA,NA,NA,NA
"6017",1,2,401,NA,NA,NA,NA
"6018",1,3,401,NA,1,NA,2
"6019",1,4,401,NA,1,NA,2
"6020",1,5,401,-4.81664916278176,0.659237029150761,0.318785723945312,736
"6021",2,1,401,-1.15925434015487,0.75,2.27125,3
"6022",2,2,401,-1.47702046575888,0.75,2.27125,3
"6023",2,3,401,0.546093388020361,0.75,2.27125,3
"6024",2,4,401,0.0783894699528356,0.628856646825397,0.300821162593712,41
"6025",2,5,401,-0.197883455437409,0.502619047619048,-1.63585117760815,11
"6026",3,1,401,-1.11212821031673,0.654682159945318,9.2434375,39
"6027",3,2,401,-2.34040815016102,0.633939720448786,0.6930859375,163
"6028",3,3,401,-2.02906248611171,0.621778835934617,-0.307252197265625,195
"6029",3,4,401,-0.386456424989661,0.761111111111111,9.99967852144474,7
"6030",3,5,401,NA,NA,NA,NA
"6031",1,1,402,NA,1,NA,2
"6032",1,2,402,NA,NA,NA,NA
"6033",1,3,402,NA,1,NA,2
"6034",1,4,402,NA,1,NA,2
"6035",1,5,402,-4.56019085472183,0.628773190655655,-0.202450617385183,1362
"6036",2,1,402,-1.73192441491004,0.611111111111111,-1.99999640168177,4
"6037",2,2,402,NA,1,NA,2
"6038",2,3,402,-0.936527116936934,0.689250493096647,-0.68486328125,14
"6039",2,4,402,0.198942663207777,0.614583333333333,-1.126513671875,13
"6040",2,5,402,0.401475520634538,1,9.99967852144474,4
"6041",3,1,402,-12.2976549058836,0.647369041141265,-0.00324526856262207,1690
"6042",3,2,402,-4.65002095002558,0.666185787193776,0.53998046875,246
"6043",3,3,402,-2.26893702635362,0.611732726700313,-0.3433203125,190
"6044",3,4,402,0.136092996703795,0.565428841991342,-1.2884521484375,17
"6045",3,5,402,NA,NA,NA,NA
"6046",1,1,403,NA,NA,NA,NA
"6047",1,2,403,NA,NA,NA,NA
"6048",1,3,403,NA,NA,NA,NA
"6049",1,4,403,-0.471863827768047,0.75,2.27125,3
"6050",1,5,403,-0.0675265325162636,0.641553377192965,-0.5405908203125,87
"6051",2,1,403,NA,1,NA,2
"6052",2,2,403,NA,1,NA,2
"6053",2,3,403,-0.0300234114765886,0.75,2.27125,3
"6054",2,4,403,1.02584635778937,0.670833333333333,1.564609375,9
"6055",2,5,403,0.543349180102617,0.6875,9.99967852144474,15
"6056",3,1,403,-11.3986422845017,0.655926159853794,0.0571998779980469,1244
"6057",3,2,403,-2.95996931954164,0.641902330946212,-0.031220703125,205
"6058",3,3,403,-1.53386174406388,0.663036946990959,0.404541015625,100
"6059",3,4,403,0.924080777988659,0.75,2.27125,3
"6060",3,5,403,NA,NA,NA,NA
"6061",1,1,404,NA,NA,NA,NA
"6062",1,2,404,NA,NA,NA,NA
"6063",1,3,404,-0.103372235799557,0.666049382716049,-1.073515625,10
"6064",1,4,404,-0.699634861363036,0.611111111111111,-1.99999640168177,4
"6065",1,5,404,-3.04049211212422,0.65904152103869,-0.037109375,473
"6066",2,1,404,-0.513005099524047,0.75,2.27125,3
"6067",2,2,404,NA,1,NA,2
"6068",2,3,404,0.311883318193011,0.791666666666667,9.99967852144474,5
"6069",2,4,404,0.463636262645907,0.8,9.99967852144474,6
"6070",2,5,404,1.73803906140723,0.634259259259259,5.8515625,13
"6071",3,1,404,-7.91946449421367,0.642519347002564,-0.1519384765625,652
"6072",3,2,404,-2.75571122856123,0.646873401380517,0.48109375,124
"6073",3,3,404,-0.0985131407207243,0.575957816483445,-0.9115771484375,63
"6074",3,4,404,NA,1,NA,2
"6075",3,5,404,NA,NA,NA,NA
"6076",1,1,405,NA,NA,NA,NA
"6077",1,2,405,NA,NA,NA,NA
"6078",1,3,405,-1.28604967220125,0.75,2.27125,3
"6079",1,4,405,NA,1,NA,2
"6080",1,5,405,-3.50948390001899,0.647607180624002,0.0953857421875,383
"6081",2,1,405,NA,1,NA,2
"6082",2,2,405,NA,1,NA,2
"6083",2,3,405,1.3615820587998,0.731547619047619,1.7059375,9
"6084",2,4,405,NA,1,NA,2
"6085",2,5,405,-0.440547662751184,0.667989417989418,9.99967852144474,10
"6086",3,1,405,-2.16641334219956,0.65397595658542,0.339765625,133
"6087",3,2,405,-3.41282660803395,0.622369101478287,-0.149040145874023,139
"6088",3,3,405,-1.03015982911893,0.663579327162919,0.168994140625,58
"6089",3,4,405,-1.51697125698939,0.694444444444445,-0.832080078125,7
"6090",3,5,405,NA,NA,NA,NA
"6091",1,1,406,NA,NA,NA,NA
"6092",1,2,406,NA,NA,NA,NA
"6093",1,3,406,NA,NA,NA,NA
"6094",1,4,406,NA,1,NA,2
"6095",1,5,406,-1.68329020229397,0.674155033885833,0.433984375,228
"6096",2,1,406,-0.26904360036818,0.791666666666667,9.99967852144474,5
"6097",2,2,406,NA,1,NA,2
"6098",2,3,406,NA,1,NA,2
"6099",2,4,406,-0.0500783564869524,0.791666666666667,9.99967852144474,5
"6100",2,5,406,0.526226709953849,0.611111111111111,-1.99999640168177,4
"6101",3,1,406,-9.96789333548544,0.642363208103329,0.0777384860308838,945
"6102",3,2,406,-11.3317739734403,0.641062895044513,0.221900177001953,1463
"6103",3,3,406,-0.086642254194958,0.638565941700617,-0.313876953125,75
"6104",3,4,406,1.25306659039751,0.607287157287157,-0.99107421875,12
"6105",3,5,406,NA,NA,NA,NA
"6106",1,1,407,NA,NA,NA,NA
"6107",1,2,407,NA,NA,NA,NA
"6108",1,3,407,-1.48055659654234,0.791666666666667,9.99967852144474,5
"6109",1,4,407,-0.546804570271183,0.688797313797314,-0.1107177734375,16
"6110",1,5,407,-1.66163449787329,0.645018835090719,0.0011669921875,374
"6111",2,1,407,NA,1,NA,2
"6112",2,2,407,-1.2938517044396,1,9.99967852144474,4
"6113",2,3,407,0.100884941553045,0.580555555555555,-1.21484375,7
"6114",2,4,407,1.37130998178112,0.875,9.99967852144474,7
"6115",2,5,407,0.820102989115778,0.632135416666667,-0.46551025390625,33
"6116",3,1,407,-10.3597473756607,0.65718430278048,0.0967674071582031,1215
"6117",3,2,407,-11.1952561391239,0.650660384850937,0.0096304505078125,1739
"6118",3,3,407,-0.567205434194983,0.686896300294275,0.628310546875,94
"6119",3,4,407,0.893311985805111,0.628619396476539,-0.078330078125,15
"6120",3,5,407,NA,NA,NA,NA
"6121",1,1,408,NA,NA,NA,NA
"6122",1,2,408,NA,NA,NA,NA
"6123",1,3,408,NA,1,NA,2
"6124",1,4,408,-0.337280916538325,0.520408163265306,-1.68222446862378,8
"6125",1,5,408,-2.47701136249067,0.641342165706026,-0.179173583984375,723
"6126",2,1,408,-0.634188706162753,0.75,2.27125,3
