,Unnamed: 0,param_vary,i_param_var,replicate,PBD.l1,PBD.l2,PBD.l3,PBD.mu1,PBD.mu2,SR,PBD.LR.all,PBD.LR.extant
6038,9,2,4,402,0.5,3.16227766016838,0.5,0.2,0.2,23,37,25
6039,10,2,5,402,0.5,10.0,0.5,0.2,0.2,65,103,69
6040,11,3,1,402,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,2192,3377,3301
6041,12,3,2,402,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,142,216,205
6042,13,3,3,402,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,192,341,289
6043,14,3,4,402,0.5,1.0,0.5,0.2,0.2,89,219,128
6044,15,3,5,402,0.5,1.0,0.5,0.502377286301916,0.502377286301916,3,55,6
6045,1,1,1,403,0.315478672240097,1.0,0.315478672240097,0.2,0.2,6,19,10
6046,2,1,2,403,0.397164117362141,1.0,0.397164117362141,0.2,0.2,11,35,14
6047,3,1,3,403,0.5,1.0,0.5,0.2,0.2,128,321,186
6048,4,1,4,403,0.629462705897084,1.0,0.629462705897084,0.2,0.2,190,446,304
6049,5,1,5,403,0.792446596230557,1.0,0.792446596230557,0.2,0.2,6282,14197,10616
6050,6,2,1,403,0.5,0.1,0.5,0.2,0.2,13,103,55
6051,7,2,2,403,0.5,0.316227766016838,0.5,0.2,0.2,239,889,513
6052,8,2,3,403,0.5,1.0,0.5,0.2,0.2,16,33,20
6053,9,2,4,403,0.5,3.16227766016838,0.5,0.2,0.2,57,112,67
6054,10,2,5,403,0.5,10.0,0.5,0.2,0.2,288,484,301
6055,11,3,1,403,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,68,111,108
6056,12,3,2,403,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,260,416,385
6057,13,3,3,403,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,680,1179,996
6058,14,3,4,403,0.5,1.0,0.5,0.2,0.2,40,107,54
6059,15,3,5,403,0.5,1.0,0.5,0.502377286301916,0.502377286301916,5,49,6
6060,1,1,1,404,0.315478672240097,1.0,0.315478672240097,0.2,0.2,2,6,2
6061,2,1,2,404,0.397164117362141,1.0,0.397164117362141,0.2,0.2,12,42,15
6062,3,1,3,404,0.5,1.0,0.5,0.2,0.2,86,238,131
6063,4,1,4,404,0.629462705897084,1.0,0.629462705897084,0.2,0.2,454,959,681
6064,5,1,5,404,0.792446596230557,1.0,0.792446596230557,0.2,0.2,10999,24754,18414
6065,6,2,1,404,0.5,0.1,0.5,0.2,0.2,31,281,193
6066,7,2,2,404,0.5,0.316227766016838,0.5,0.2,0.2,163,607,368
6067,8,2,3,404,0.5,1.0,0.5,0.2,0.2,69,184,116
6068,9,2,4,404,0.5,3.16227766016838,0.5,0.2,0.2,37,59,46
6069,10,2,5,404,0.5,10.0,0.5,0.2,0.2,149,264,154
6070,11,3,1,404,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,2620,4042,3941
6071,12,3,2,404,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,74,123,117
6072,13,3,3,404,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,216,387,323
6073,14,3,4,404,0.5,1.0,0.5,0.2,0.2,231,536,336
6074,15,3,5,404,0.5,1.0,0.5,0.502377286301916,0.502377286301916,7,59,9
6075,1,1,1,405,0.315478672240097,1.0,0.315478672240097,0.2,0.2,3,14,3
6076,2,1,2,405,0.397164117362141,1.0,0.397164117362141,0.2,0.2,4,15,6
6077,3,1,3,405,0.5,1.0,0.5,0.2,0.2,394,924,565
6078,4,1,4,405,0.629462705897084,1.0,0.629462705897084,0.2,0.2,898,2057,1384
6079,5,1,5,405,0.792446596230557,1.0,0.792446596230557,0.2,0.2,4136,9499,7140
6080,6,2,1,405,0.5,0.1,0.5,0.2,0.2,44,307,214
6081,7,2,2,405,0.5,0.316227766016838,0.5,0.2,0.2,55,237,144
6082,8,2,3,405,0.5,1.0,0.5,0.2,0.2,57,125,79
6083,9,2,4,405,0.5,3.16227766016838,0.5,0.2,0.2,339,612,396
6084,10,2,5,405,0.5,10.0,0.5,0.2,0.2,26,55,28
6085,11,3,1,405,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,1601,2466,2405
6086,12,3,2,405,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,603,994,917
6087,13,3,3,405,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,149,270,218
6088,14,3,4,405,0.5,1.0,0.5,0.2,0.2,17,41,22
6089,15,3,5,405,0.5,1.0,0.5,0.502377286301916,0.502377286301916,10,33,11
6090,1,1,1,406,0.315478672240097,1.0,0.315478672240097,0.2,0.2,9,25,10
6091,2,1,2,406,0.397164117362141,1.0,0.397164117362141,0.2,0.2,20,52,28
6092,3,1,3,406,0.5,1.0,0.5,0.2,0.2,310,803,474
6093,4,1,4,406,0.629462705897084,1.0,0.629462705897084,0.2,0.2,424,936,647
6094,5,1,5,406,0.792446596230557,1.0,0.792446596230557,0.2,0.2,2097,4648,3474
6095,6,2,1,406,0.5,0.1,0.5,0.2,0.2,62,478,288
6096,7,2,2,406,0.5,0.316227766016838,0.5,0.2,0.2,151,531,320
6097,8,2,3,406,0.5,1.0,0.5,0.2,0.2,236,498,326
6098,9,2,4,406,0.5,3.16227766016838,0.5,0.2,0.2,20,33,24
6099,10,2,5,406,0.5,10.0,0.5,0.2,0.2,148,254,157
6100,11,3,1,406,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,1598,2442,2375
6101,12,3,2,406,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,229,353,322
6102,13,3,3,406,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,437,744,640
6103,14,3,4,406,0.5,1.0,0.5,0.2,0.2,88,218,128
6104,15,3,5,406,0.5,1.0,0.5,0.502377286301916,0.502377286301916,3,38,5
6105,1,1,1,407,0.315478672240097,1.0,0.315478672240097,0.2,0.2,3,16,4
6106,2,1,2,407,0.397164117362141,1.0,0.397164117362141,0.2,0.2,16,62,23
6107,3,1,3,407,0.5,1.0,0.5,0.2,0.2,263,610,361
6108,4,1,4,407,0.629462705897084,1.0,0.629462705897084,0.2,0.2,374,852,583
6109,5,1,5,407,0.792446596230557,1.0,0.792446596230557,0.2,0.2,6075,13706,10186
6110,6,2,1,407,0.5,0.1,0.5,0.2,0.2,38,322,200
6111,7,2,2,407,0.5,0.316227766016838,0.5,0.2,0.2,10,45,21
6112,8,2,3,407,0.5,1.0,0.5,0.2,0.2,54,134,76
6113,9,2,4,407,0.5,3.16227766016838,0.5,0.2,0.2,107,223,122
6114,10,2,5,407,0.5,10.0,0.5,0.2,0.2,98,192,100
6115,11,3,1,407,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,1054,1645,1586
6116,12,3,2,407,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,615,964,889
6117,13,3,3,407,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,352,645,552
6118,14,3,4,407,0.5,1.0,0.5,0.2,0.2,26,68,40
6119,15,3,5,407,0.5,1.0,0.5,0.502377286301916,0.502377286301916,7,58,11
6120,1,1,1,408,0.315478672240097,1.0,0.315478672240097,0.2,0.2,13,54,13
6121,2,1,2,408,0.397164117362141,1.0,0.397164117362141,0.2,0.2,125,292,162
6122,3,1,3,408,0.5,1.0,0.5,0.2,0.2,247,576,351
6123,4,1,4,408,0.629462705897084,1.0,0.629462705897084,0.2,0.2,253,514,382
6124,5,1,5,408,0.792446596230557,1.0,0.792446596230557,0.2,0.2,617,1401,1037
6125,6,2,1,408,0.5,0.1,0.5,0.2,0.2,4,33,15
6126,7,2,2,408,0.5,0.316227766016838,0.5,0.2,0.2,74,296,170
6127,8,2,3,408,0.5,1.0,0.5,0.2,0.2,11,32,13
6128,9,2,4,408,0.5,3.16227766016838,0.5,0.2,0.2,139,273,157
6129,10,2,5,408,0.5,10.0,0.5,0.2,0.2,183,320,193
6130,11,3,1,408,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,119,194,189
6131,12,3,2,408,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,1735,2759,2599
6132,13,3,3,408,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,627,1076,909
6133,14,3,4,408,0.5,1.0,0.5,0.2,0.2,43,116,62
6134,15,3,5,408,0.5,1.0,0.5,0.502377286301916,0.502377286301916,9,49,13
6135,1,1,1,409,0.315478672240097,1.0,0.315478672240097,0.2,0.2,10,22,11
6136,2,1,2,409,0.397164117362141,1.0,0.397164117362141,0.2,0.2,25,52,33
6137,3,1,3,409,0.5,1.0,0.5,0.2,0.2,54,117,73
6138,4,1,4,409,0.629462705897084,1.0,0.629462705897084,0.2,0.2,373,814,565
6139,5,1,5,409,0.792446596230557,1.0,0.792446596230557,0.2,0.2,11877,26936,20010
6140,6,2,1,409,0.5,0.1,0.5,0.2,0.2,8,48,35
6141,7,2,2,409,0.5,0.316227766016838,0.5,0.2,0.2,88,308,179
6142,8,2,3,409,0.5,1.0,0.5,0.2,0.2,26,65,36
6143,9,2,4,409,0.5,3.16227766016838,0.5,0.2,0.2,22,35,24
6144,10,2,5,409,0.5,10.0,0.5,0.2,0.2,23,44,23
6145,11,3,1,409,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,78,114,110
6146,12,3,2,409,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,267,423,390
6147,13,3,3,409,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,273,493,411
6148,14,3,4,409,0.5,1.0,0.5,0.2,0.2,8,23,13
6149,15,3,5,409,0.5,1.0,0.5,0.502377286301916,0.502377286301916,11,91,11
6150,1,1,1,410,0.315478672240097,1.0,0.315478672240097,0.2,0.2,3,8,4
6151,2,1,2,410,0.397164117362141,1.0,0.397164117362141,0.2,0.2,62,137,81
6152,3,1,3,410,0.5,1.0,0.5,0.2,0.2,56,129,79
6153,4,1,4,410,0.629462705897084,1.0,0.629462705897084,0.2,0.2,774,1694,1184
6154,5,1,5,410,0.792446596230557,1.0,0.792446596230557,0.2,0.2,2765,6348,4809
6155,6,2,1,410,0.5,0.1,0.5,0.2,0.2,19,128,93
6156,7,2,2,410,0.5,0.316227766016838,0.5,0.2,0.2,25,83,50
6157,8,2,3,410,0.5,1.0,0.5,0.2,0.2,48,112,69
6158,9,2,4,410,0.5,3.16227766016838,0.5,0.2,0.2,228,474,257
6159,10,2,5,410,0.5,10.0,0.5,0.2,0.2,206,342,211
6160,11,3,1,410,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,1645,2483,2422
6161,12,3,2,410,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,487,794,741
6162,13,3,3,410,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,94,145,124
6163,14,3,4,410,0.5,1.0,0.5,0.2,0.2,84,231,136
6164,15,3,5,410,0.5,1.0,0.5,0.502377286301916,0.502377286301916,5,69,8
6165,1,1,1,411,0.315478672240097,1.0,0.315478672240097,0.2,0.2,5,7,5
6166,2,1,2,411,0.397164117362141,1.0,0.397164117362141,0.2,0.2,26,62,33
6167,3,1,3,411,0.5,1.0,0.5,0.2,0.2,38,110,62
6168,4,1,4,411,0.629462705897084,1.0,0.629462705897084,0.2,0.2,658,1561,1016
6169,5,1,5,411,0.792446596230557,1.0,0.792446596230557,0.2,0.2,10194,22960,17275
6170,6,2,1,411,0.5,0.1,0.5,0.2,0.2,21,182,96
6171,7,2,2,411,0.5,0.316227766016838,0.5,0.2,0.2,29,103,58
6172,8,2,3,411,0.5,1.0,0.5,0.2,0.2,2,5,2
6173,9,2,4,411,0.5,3.16227766016838,0.5,0.2,0.2,416,795,483
6174,10,2,5,411,0.5,10.0,0.5,0.2,0.2,64,135,70
6175,11,3,1,411,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,469,724,713
6176,12,3,2,411,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,509,823,769
6177,13,3,3,411,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,1020,1710,1449
6178,14,3,4,411,0.5,1.0,0.5,0.2,0.2,110,272,157
6179,15,3,5,411,0.5,1.0,0.5,0.502377286301916,0.502377286301916,8,59,9
6180,1,1,1,412,0.315478672240097,1.0,0.315478672240097,0.2,0.2,3,5,3
6181,2,1,2,412,0.397164117362141,1.0,0.397164117362141,0.2,0.2,18,50,22
6182,3,1,3,412,0.5,1.0,0.5,0.2,0.2,27,54,39
6183,4,1,4,412,0.629462705897084,1.0,0.629462705897084,0.2,0.2,1579,3594,2435
6184,5,1,5,412,0.792446596230557,1.0,0.792446596230557,0.2,0.2,129,335,241
6185,6,2,1,412,0.5,0.1,0.5,0.2,0.2,43,325,199
6186,7,2,2,412,0.5,0.316227766016838,0.5,0.2,0.2,55,207,140
6187,8,2,3,412,0.5,1.0,0.5,0.2,0.2,178,422,266
6188,9,2,4,412,0.5,3.16227766016838,0.5,0.2,0.2,124,217,137
6189,10,2,5,412,0.5,10.0,0.5,0.2,0.2,111,200,117
6190,11,3,1,412,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,110,178,173
6191,12,3,2,412,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,589,961,891
6192,13,3,3,412,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,249,442,373
6193,14,3,4,412,0.5,1.0,0.5,0.2,0.2,245,563,352
6194,15,3,5,412,0.5,1.0,0.5,0.502377286301916,0.502377286301916,4,84,5
6195,1,1,1,413,0.315478672240097,1.0,0.315478672240097,0.2,0.2,14,37,18
6196,2,1,2,413,0.397164117362141,1.0,0.397164117362141,0.2,0.2,101,240,138
6197,3,1,3,413,0.5,1.0,0.5,0.2,0.2,131,264,183
6198,4,1,4,413,0.629462705897084,1.0,0.629462705897084,0.2,0.2,339,730,519
6199,5,1,5,413,0.792446596230557,1.0,0.792446596230557,0.2,0.2,1694,3882,2893
6200,6,2,1,413,0.5,0.1,0.5,0.2,0.2,21,175,88
6201,7,2,2,413,0.5,0.316227766016838,0.5,0.2,0.2,23,88,52
6202,8,2,3,413,0.5,1.0,0.5,0.2,0.2,86,212,129
6203,9,2,4,413,0.5,3.16227766016838,0.5,0.2,0.2,22,40,26
6204,10,2,5,413,0.5,10.0,0.5,0.2,0.2,212,350,225
6205,11,3,1,413,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,461,697,675
6206,12,3,2,413,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,1202,1909,1793
6207,13,3,3,413,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,1496,2643,2215
6208,14,3,4,413,0.5,1.0,0.5,0.2,0.2,67,166,96
6209,15,3,5,413,0.5,1.0,0.5,0.502377286301916,0.502377286301916,8,42,10
6210,1,1,1,414,0.315478672240097,1.0,0.315478672240097,0.2,0.2,22,65,31
6211,2,1,2,414,0.397164117362141,1.0,0.397164117362141,0.2,0.2,92,198,125
6212,3,1,3,414,0.5,1.0,0.5,0.2,0.2,70,142,99
6213,4,1,4,414,0.629462705897084,1.0,0.629462705897084,0.2,0.2,64,151,99
6214,5,1,5,414,0.792446596230557,1.0,0.792446596230557,0.2,0.2,1595,3637,2719
6215,6,2,1,414,0.5,0.1,0.5,0.2,0.2,23,164,108
6216,7,2,2,414,0.5,0.316227766016838,0.5,0.2,0.2,12,34,22
6217,8,2,3,414,0.5,1.0,0.5,0.2,0.2,33,80,44
6218,9,2,4,414,0.5,3.16227766016838,0.5,0.2,0.2,165,276,193
6219,10,2,5,414,0.5,10.0,0.5,0.2,0.2,2,8,2
6220,11,3,1,414,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,4,6,5
6221,12,3,2,414,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,1387,2200,2059
6222,13,3,3,414,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,1125,1897,1591
6223,14,3,4,414,0.5,1.0,0.5,0.2,0.2,557,1333,808
6224,15,3,5,414,0.5,1.0,0.5,0.502377286301916,0.502377286301916,9,65,11
6225,1,1,1,415,0.315478672240097,1.0,0.315478672240097,0.2,0.2,2,6,2
6226,2,1,2,415,0.397164117362141,1.0,0.397164117362141,0.2,0.2,2,17,3
6227,3,1,3,415,0.5,1.0,0.5,0.2,0.2,149,338,207
6228,4,1,4,415,0.629462705897084,1.0,0.629462705897084,0.2,0.2,3188,7174,4930
6229,5,1,5,415,0.792446596230557,1.0,0.792446596230557,0.2,0.2,3383,7709,5804
6230,6,2,1,415,0.5,0.1,0.5,0.2,0.2,4,20,11
6231,7,2,2,415,0.5,0.316227766016838,0.5,0.2,0.2,77,276,161
6232,8,2,3,415,0.5,1.0,0.5,0.2,0.2,40,77,50
6233,9,2,4,415,0.5,3.16227766016838,0.5,0.2,0.2,3,11,3
6234,10,2,5,415,0.5,10.0,0.5,0.2,0.2,44,112,47
6235,11,3,1,415,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,3010,4534,4420
6236,12,3,2,415,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,809,1268,1198
6237,13,3,3,415,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,19,32,26
6238,14,3,4,415,0.5,1.0,0.5,0.2,0.2,41,93,60
6239,15,3,5,415,0.5,1.0,0.5,0.502377286301916,0.502377286301916,3,27,5
6240,1,1,1,416,0.315478672240097,1.0,0.315478672240097,0.2,0.2,8,26,11
6241,2,1,2,416,0.397164117362141,1.0,0.397164117362141,0.2,0.2,40,95,54
6242,3,1,3,416,0.5,1.0,0.5,0.2,0.2,88,199,118
6243,4,1,4,416,0.629462705897084,1.0,0.629462705897084,0.2,0.2,33,84,49
6244,5,1,5,416,0.792446596230557,1.0,0.792446596230557,0.2,0.2,11577,26125,19714
6245,6,2,1,416,0.5,0.1,0.5,0.2,0.2,29,209,123
6246,7,2,2,416,0.5,0.316227766016838,0.5,0.2,0.2,28,126,54
6247,8,2,3,416,0.5,1.0,0.5,0.2,0.2,55,150,76
6248,9,2,4,416,0.5,3.16227766016838,0.5,0.2,0.2,31,80,35
6249,10,2,5,416,0.5,10.0,0.5,0.2,0.2,54,106,56
6250,11,3,1,416,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,85,128,125
6251,12,3,2,416,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,939,1457,1367
6252,13,3,3,416,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,1033,1779,1493
6253,14,3,4,416,0.5,1.0,0.5,0.2,0.2,176,397,249
6254,15,3,5,416,0.5,1.0,0.5,0.502377286301916,0.502377286301916,11,75,13
6255,1,1,1,417,0.315478672240097,1.0,0.315478672240097,0.2,0.2,2,4,2
6256,2,1,2,417,0.397164117362141,1.0,0.397164117362141,0.2,0.2,8,23,10
6257,3,1,3,417,0.5,1.0,0.5,0.2,0.2,379,857,537
6258,4,1,4,417,0.629462705897084,1.0,0.629462705897084,0.2,0.2,295,694,467
6259,5,1,5,417,0.792446596230557,1.0,0.792446596230557,0.2,0.2,2050,4672,3469
6260,6,2,1,417,0.5,0.1,0.5,0.2,0.2,45,326,214
6261,7,2,2,417,0.5,0.316227766016838,0.5,0.2,0.2,26,88,51
6262,8,2,3,417,0.5,1.0,0.5,0.2,0.2,105,210,144
6263,9,2,4,417,0.5,3.16227766016838,0.5,0.2,0.2,63,124,71
6264,10,2,5,417,0.5,10.0,0.5,0.2,0.2,316,512,331
6265,11,3,1,417,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,358,526,517
6266,12,3,2,417,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,134,211,197
6267,13,3,3,417,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,107,188,173
6268,14,3,4,417,0.5,1.0,0.5,0.2,0.2,80,184,118
6269,15,3,5,417,0.5,1.0,0.5,0.502377286301916,0.502377286301916,3,91,4
6270,1,1,1,418,0.315478672240097,1.0,0.315478672240097,0.2,0.2,4,12,6
6271,2,1,2,418,0.397164117362141,1.0,0.397164117362141,0.2,0.2,22,65,28
6272,3,1,3,418,0.5,1.0,0.5,0.2,0.2,244,531,343
6273,4,1,4,418,0.629462705897084,1.0,0.629462705897084,0.2,0.2,366,821,548
6274,5,1,5,418,0.792446596230557,1.0,0.792446596230557,0.2,0.2,9158,20851,15610
6275,6,2,1,418,0.5,0.1,0.5,0.2,0.2,22,197,121
6276,7,2,2,418,0.5,0.316227766016838,0.5,0.2,0.2,37,111,64
6277,8,2,3,418,0.5,1.0,0.5,0.2,0.2,156,400,216
6278,9,2,4,418,0.5,3.16227766016838,0.5,0.2,0.2,40,77,44
6279,10,2,5,418,0.5,10.0,0.5,0.2,0.2,310,512,327
6280,11,3,1,418,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,580,872,855
6281,12,3,2,418,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,541,889,830
6282,13,3,3,418,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,1623,2803,2380
6283,14,3,4,418,0.5,1.0,0.5,0.2,0.2,195,460,282
6284,15,3,5,418,0.5,1.0,0.5,0.502377286301916,0.502377286301916,13,154,15
6285,1,1,1,419,0.315478672240097,1.0,0.315478672240097,0.2,0.2,13,39,19
6286,2,1,2,419,0.397164117362141,1.0,0.397164117362141,0.2,0.2,30,73,41
6287,3,1,3,419,0.5,1.0,0.5,0.2,0.2,90,206,134
6288,4,1,4,419,0.629462705897084,1.0,0.629462705897084,0.2,0.2,532,1223,818
6289,5,1,5,419,0.792446596230557,1.0,0.792446596230557,0.2,0.2,13860,31223,23372
6290,6,2,1,419,0.5,0.1,0.5,0.2,0.2,38,324,185
6291,7,2,2,419,0.5,0.316227766016838,0.5,0.2,0.2,11,48,31
6292,8,2,3,419,0.5,1.0,0.5,0.2,0.2,77,209,119
6293,9,2,4,419,0.5,3.16227766016838,0.5,0.2,0.2,216,354,236
6294,10,2,5,419,0.5,10.0,0.5,0.2,0.2,188,358,197
6295,11,3,1,419,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,383,591,571
6296,12,3,2,419,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,179,263,247
6297,13,3,3,419,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,936,1597,1364
6298,14,3,4,419,0.5,1.0,0.5,0.2,0.2,24,70,40
6299,15,3,5,419,0.5,1.0,0.5,0.502377286301916,0.502377286301916,2,26,2
6300,1,1,1,420,0.315478672240097,1.0,0.315478672240097,0.2,0.2,12,27,16
6301,2,1,2,420,0.397164117362141,1.0,0.397164117362141,0.2,0.2,6,14,7
6302,3,1,3,420,0.5,1.0,0.5,0.2,0.2,148,359,200
6303,4,1,4,420,0.629462705897084,1.0,0.629462705897084,0.2,0.2,33,89,55
6304,5,1,5,420,0.792446596230557,1.0,0.792446596230557,0.2,0.2,8169,18424,13738
6305,6,2,1,420,0.5,0.1,0.5,0.2,0.2,7,63,36
6306,7,2,2,420,0.5,0.316227766016838,0.5,0.2,0.2,14,57,34
6307,8,2,3,420,0.5,1.0,0.5,0.2,0.2,593,1369,841
6308,9,2,4,420,0.5,3.16227766016838,0.5,0.2,0.2,16,29,19
6309,10,2,5,420,0.5,10.0,0.5,0.2,0.2,110,174,114
6310,11,3,1,420,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,912,1410,1372
6311,12,3,2,420,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,219,348,328
6312,13,3,3,420,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,141,251,213
6313,14,3,4,420,0.5,1.0,0.5,0.2,0.2,37,80,55
6314,15,3,5,420,0.5,1.0,0.5,0.502377286301916,0.502377286301916,11,77,14
6315,1,1,1,421,0.315478672240097,1.0,0.315478672240097,0.2,0.2,12,33,16
6316,2,1,2,421,0.397164117362141,1.0,0.397164117362141,0.2,0.2,12,49,18
6317,3,1,3,421,0.5,1.0,0.5,0.2,0.2,99,265,137
6318,4,1,4,421,0.629462705897084,1.0,0.629462705897084,0.2,0.2,296,643,411
6319,5,1,5,421,0.792446596230557,1.0,0.792446596230557,0.2,0.2,1352,2970,2273
6320,6,2,1,421,0.5,0.1,0.5,0.2,0.2,15,123,69
6321,7,2,2,421,0.5,0.316227766016838,0.5,0.2,0.2,58,214,121
6322,8,2,3,421,0.5,1.0,0.5,0.2,0.2,129,323,190
6323,9,2,4,421,0.5,3.16227766016838,0.5,0.2,0.2,128,233,141
6324,10,2,5,421,0.5,10.0,0.5,0.2,0.2,630,1014,659
6325,11,3,1,421,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,1296,1954,1893
6326,12,3,2,421,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,1133,1780,1655
6327,13,3,3,421,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,785,1401,1179
6328,14,3,4,421,0.5,1.0,0.5,0.2,0.2,143,357,201
6329,15,3,5,421,0.5,1.0,0.5,0.502377286301916,0.502377286301916,11,120,12
6330,1,1,1,422,0.315478672240097,1.0,0.315478672240097,0.2,0.2,3,17,4
6331,2,1,2,422,0.397164117362141,1.0,0.397164117362141,0.2,0.2,110,295,151
6332,3,1,3,422,0.5,1.0,0.5,0.2,0.2,13,31,13
6333,4,1,4,422,0.629462705897084,1.0,0.629462705897084,0.2,0.2,3063,6793,4633
6334,5,1,5,422,0.792446596230557,1.0,0.792446596230557,0.2,0.2,10847,24802,18480
6335,6,2,1,422,0.5,0.1,0.5,0.2,0.2,50,394,238
6336,7,2,2,422,0.5,0.316227766016838,0.5,0.2,0.2,34,116,82
6337,8,2,3,422,0.5,1.0,0.5,0.2,0.2,29,72,40
6338,9,2,4,422,0.5,3.16227766016838,0.5,0.2,0.2,228,455,264
6339,10,2,5,422,0.5,10.0,0.5,0.2,0.2,63,123,67
6340,11,3,1,422,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,849,1310,1274
6341,12,3,2,422,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,335,515,468
6342,13,3,3,422,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,27,54,43
6343,14,3,4,422,0.5,1.0,0.5,0.2,0.2,26,57,33
6344,15,3,5,422,0.5,1.0,0.5,0.502377286301916,0.502377286301916,5,60,5
6345,1,1,1,423,0.315478672240097,1.0,0.315478672240097,0.2,0.2,5,16,6
6346,2,1,2,423,0.397164117362141,1.0,0.397164117362141,0.2,0.2,17,51,22
6347,3,1,3,423,0.5,1.0,0.5,0.2,0.2,71,190,97
6348,4,1,4,423,0.629462705897084,1.0,0.629462705897084,0.2,0.2,1010,2372,1594
6349,5,1,5,423,0.792446596230557,1.0,0.792446596230557,0.2,0.2,6457,14666,10896
6350,6,2,1,423,0.5,0.1,0.5,0.2,0.2,34,293,171
6351,7,2,2,423,0.5,0.316227766016838,0.5,0.2,0.2,33,103,70
6352,8,2,3,423,0.5,1.0,0.5,0.2,0.2,47,116,63
6353,9,2,4,423,0.5,3.16227766016838,0.5,0.2,0.2,82,138,93
6354,10,2,5,423,0.5,10.0,0.5,0.2,0.2,481,831,505
6355,11,3,1,423,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,2105,3190,3103
6356,12,3,2,423,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,540,844,791
6357,13,3,3,423,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,127,209,178
6358,14,3,4,423,0.5,1.0,0.5,0.2,0.2,159,369,246
6359,15,3,5,423,0.5,1.0,0.5,0.502377286301916,0.502377286301916,3,31,3
6360,1,1,1,424,0.315478672240097,1.0,0.315478672240097,0.2,0.2,5,13,7
6361,2,1,2,424,0.397164117362141,1.0,0.397164117362141,0.2,0.2,42,97,52
6362,3,1,3,424,0.5,1.0,0.5,0.2,0.2,77,193,120
6363,4,1,4,424,0.629462705897084,1.0,0.629462705897084,0.2,0.2,118,285,173
