"","param_vary","i_param_var","replicate","gamma","stairs2","beta","SR"
"5391",2,1,359,0.0262055893034177,0.611111111111111,-1.99999640168177,4
"5392",2,2,359,NA,1,NA,2
"5393",2,3,359,0.190150963969731,0.597619047619048,0.29265625,8
"5394",2,4,359,NA,1,NA,2
"5395",2,5,359,1.97296879155407,0.791666666666667,9.99967852144474,5
"5396",3,1,359,0.605787094760034,0.641051696889712,0.121884765625,67
"5397",3,2,359,0.94236763019719,0.64301677942358,-0.0370562512667847,833
"5398",3,3,359,1.0176139227685,0.660611646180792,0.039443359375,64
"5399",3,4,359,-0.338576898061145,0.777777777777778,9.99967852144474,10
"5400",3,5,359,NA,NA,NA,NA
"5401",1,1,360,NA,NA,NA,NA
"5402",1,2,360,NA,NA,NA,NA
"5403",1,3,360,1.58654176964446,0.75,2.27125,3
"5404",1,4,360,-0.0964471451278887,0.791666666666667,9.99967852144474,5
"5405",1,5,360,-1.01485302764142,0.75,2.27125,3
"5406",2,1,360,0.104803889597221,0.611111111111111,-1.99999640168177,4
"5407",2,2,360,1.8353650653673,1,9.99967852144474,4
"5408",2,3,360,-1.15270171312649,0.666666666666667,6.04,6
"5409",2,4,360,-0.149524723944154,0.791666666666667,9.99967852144474,5
"5410",2,5,360,2.18989837809243,0.647435897435897,4.909375,21
"5411",3,1,360,1.14351838342663,0.650495422233262,0.279452743530273,387
"5412",3,2,360,2.92292517721991,0.630493504165978,-0.078330078125,164
"5413",3,3,360,1.27325310540657,0.662043271856002,-0.21376953125,132
"5414",3,4,360,NA,1,NA,2
"5415",3,5,360,NA,NA,NA,NA
"5416",1,1,361,NA,NA,NA,NA
"5417",1,2,361,NA,NA,NA,NA
"5418",1,3,361,-1.18357098345654,0.75,2.27125,3
"5419",1,4,361,1.16777359234539,0.611111111111111,-1.99999640168177,4
"5420",1,5,361,8.04870430230228,0.646826843243677,-0.0195411205291748,2288
"5421",2,1,361,0.857410664171038,0.75,2.27125,3
"5422",2,2,361,NA,1,NA,2
"5423",2,3,361,NA,1,NA,2
"5424",2,4,361,2.63265969835851,0.608418367346939,-1.05437744140625,15
"5425",2,5,361,-1.08473012548784,0.75,2.27125,3
"5426",3,1,361,-0.276113137112594,0.648960947176755,-0.00751499106567383,2411
"5427",3,2,361,0.0157707140752398,0.637259551519327,-0.03269287109375,143
"5428",3,3,361,3.04429546690369,0.656079691342512,0.2249365234375,206
"5429",3,4,361,1.30434851412277,0.604993097717556,-0.219658203125,20
"5430",3,5,361,NA,NA,NA,NA
"5431",1,1,362,NA,NA,NA,NA
"5432",1,2,362,NA,1,NA,2
"5433",1,3,362,NA,NA,NA,NA
"5434",1,4,362,0.65589660075668,0.598214285714286,-1.03376708984375,9
"5435",1,5,362,1.38198615597007,0.644148004840271,0.5988671875,127
"5436",2,1,362,NA,1,NA,2
"5437",2,2,362,0.744101526121241,0.666666666666667,6.04,6
"5438",2,3,362,-0.138713538401368,0.666666666666667,6.2284375,6
"5439",2,4,362,0.22386989821101,0.675940623162845,9.99967852144474,28
"5440",2,5,362,0.211965999319931,0.598958333333333,-1.1412353515625,9
"5441",3,1,362,2.33121067684793,0.636675935802772,0.15574312140625,454
"5442",3,2,362,-2.15689444020271,0.667835221517575,0.1130517578125,432
"5443",3,3,362,1.96977553998701,0.663134548036303,0.18666015625,138
"5444",3,4,362,1.59208997305049,0.75,2.27125,3
"5445",3,5,362,NA,NA,NA,NA
"5446",1,1,363,NA,NA,NA,NA
"5447",1,2,363,NA,NA,NA,NA
"5448",1,3,363,NA,NA,NA,NA
"5449",1,4,363,0.134700150877312,0.588888888888889,-1.56445103112378,7
"5450",1,5,363,3.29412449075126,0.613152225853435,-0.1283837890625,269
"5451",2,1,363,NA,1,NA,2
"5452",2,2,363,-0.653715618551323,0.628333333333333,0.66953125,11
"5453",2,3,363,0.32927287207126,1,9.99967852144474,4
"5454",2,4,363,3.15041543448511,0.529828861369109,-1.21484375,20
"5455",2,5,363,0.498486853963666,0.770408163265306,-0.1784375,8
"5456",3,1,363,-0.0477685681472629,0.64900302712116,-0.107409778335876,2046
"5457",3,2,363,-0.400733875189794,0.702738194360743,0.9256884765625,83
"5458",3,3,363,1.34817519593713,0.66268610139485,-0.21176280703834,420
"5459",3,4,363,1.46003473446695,0.732539682539683,9.99967852144474,13
"5460",3,5,363,NA,NA,NA,NA
"5461",1,1,364,NA,NA,NA,NA
"5462",1,2,364,NA,NA,NA,NA
"5463",1,3,364,1.70323589370024,0.75,2.27125,3
"5464",1,4,364,2.13616964477507,0.602142857142857,-1.2383984375,11
"5465",1,5,364,7.4923153650667,0.633617752350222,-0.151984481811523,625
"5466",2,1,364,0.00580028491425049,0.611111111111111,-1.99999640168177,4
"5467",2,2,364,-0.284597512822185,0.75,2.27125,3
"5468",2,3,364,0.526675098645547,0.791666666666667,9.99967852144474,5
"5469",2,4,364,0.977955289983373,0.745817245817246,9.99967852144474,38
"5470",2,5,364,3.04376492802956,0.626495223526473,-0.1637158203125,33
"5471",3,1,364,0.353324821430548,0.661855265059018,0.404541015625,77
"5472",3,2,364,1.2266670522696,0.698990351006722,1.75309288024902,235
"5473",3,3,364,-0.0131058427642853,0.668229194295124,0.607332153320312,174
"5474",3,4,364,0.514115379370286,0.730952380952381,2.5774609375,10
"5475",3,5,364,NA,NA,NA,NA
"5476",1,1,365,NA,NA,NA,NA
"5477",1,2,365,NA,NA,NA,NA
"5478",1,3,365,-1.11302285454095,0.75,2.27125,3
"5479",1,4,365,-0.195170054653652,0.745454545454545,1.376171875,12
"5480",1,5,365,3.40119048047552,0.664175666176886,0.180675028094299,495
"5481",2,1,365,-0.310507436132642,1,9.99967852144474,4
"5482",2,2,365,NA,1,NA,2
"5483",2,3,365,1.73075934485131,0.75436841403228,0.9286328125,22
"5484",2,4,365,1.02522965060749,0.654949119419228,-0.74375,25
"5485",2,5,365,3.18692144286964,0.65583390226519,-0.4404833984375,35
"5486",3,1,365,0.828261580292524,0.646507739528067,-0.00176584243774414,1268
"5487",3,2,365,-0.427947271553915,0.642417558062718,-0.090107421875,90
"5488",3,3,365,0.296042149076214,0.604036657398002,-0.9056884765625,22
"5489",3,4,365,1.35081752598637,0.75,2.27125,3
"5490",3,5,365,NA,NA,NA,NA
"5491",1,1,366,NA,NA,NA,NA
"5492",1,2,366,NA,NA,NA,NA
"5493",1,3,366,0.0925988033246698,0.75,2.27125,3
"5494",1,4,366,2.3342111122734,0.554315476190476,-1.71166782799878,9
"5495",1,5,366,4.33694890759464,0.635079449405813,-0.0282763671875,304
"5496",2,1,366,NA,1,NA,2
"5497",2,2,366,1.38602438097515,0.75,2.27125,3
"5498",2,3,366,1.48966751028359,0.791666666666667,9.99967852144474,5
"5499",2,4,366,1.2759264403164,0.667852564102564,5.0978125,21
"5500",2,5,366,0.855043958593285,0.733333333333333,9.99967852144474,11
"5501",3,1,366,-0.176685858446085,0.650160773082741,-0.0368808562548828,2479
"5502",3,2,366,2.06637724612734,0.643065479345027,-0.110441741943359,1607
"5503",3,3,366,-1.09796001978322,0.550839393680681,-0.914521484375,54
"5504",3,4,366,-0.930845351065705,0.611111111111111,-1.99999640168177,4
"5505",3,5,366,NA,NA,NA,NA
"5506",1,1,367,NA,NA,NA,NA
"5507",1,2,367,NA,NA,NA,NA
"5508",1,3,367,-0.749291904724696,0.75,2.27125,3
"5509",1,4,367,0.820207996247756,0.626022126022126,-0.602421875,22
"5510",1,5,367,5.67303349569363,0.649615499712537,-0.0370532362667847,818
"5511",2,1,367,1.21914919352969,0.520833333333333,-1.99999640168177,5
"5512",2,2,367,-1.09289172411795,0.75,2.27125,3
"5513",2,3,367,-0.998911093539354,0.666666666666667,6.2284375,6
"5514",2,4,367,-0.151966794320175,0.75,2.27125,3
"5515",2,5,367,-0.452402592764595,0.709747474747475,1.98859375,31
"5516",3,1,367,2.4989667910787,0.64892836932243,0.0978930282592773,3319
"5517",3,2,367,0.541388518906187,0.613161173179216,-0.308022785186768,368
"5518",3,3,367,0.439098401991233,0.689823689382513,0.89330078125,41
"5519",3,4,367,0.722177459894117,0.775,0.999296875,7
"5520",3,5,367,NA,NA,NA,NA
"5521",1,1,368,NA,NA,NA,NA
"5522",1,2,368,NA,NA,NA,NA
"5523",1,3,368,-0.641534755015985,0.75,2.27125,3
"5524",1,4,368,-0.751382029849532,0.8,9.99967852144474,6
"5525",1,5,368,11.8514721029514,0.645487202944963,0.0641036803515625,3734
"5526",2,1,368,0.473551139467336,0.791666666666667,9.99967852144474,5
"5527",2,2,368,NA,1,NA,2
"5528",2,3,368,-1.18440446286456,0.75,2.27125,3
"5529",2,4,368,0.402483738216445,0.75,2.27125,3
"5530",2,5,368,2.39310053982956,0.671465657346095,1.140625,57
"5531",3,1,368,0.435531798968317,0.655571802618995,-0.239536853531189,379
"5532",3,2,368,0.599720866442571,0.672077443539095,0.475205078125,177
"5533",3,3,368,2.59141679198597,0.623468601147513,-0.251308306953125,561
"5534",3,4,368,NA,1,NA,2
"5535",3,5,368,NA,NA,NA,NA
"5536",1,1,369,NA,NA,NA,NA
"5537",1,2,369,NA,NA,NA,NA
"5538",1,3,369,1.92600767834779,0.791666666666667,9.99967852144474,5
"5539",1,4,369,0.664126078490572,0.651020408163265,1.281953125,15
"5540",1,5,369,6.7648461811236,0.630977124983372,-0.154721794128418,933
"5541",2,1,369,1.57372220956959,0.666666666666667,6.2284375,6
"5542",2,2,369,-0.271870190978328,0.875,9.99967852144474,7
"5543",2,3,369,NA,1,NA,2
"5544",2,4,369,1.10832892325843,0.791666666666667,9.99967852144474,5
"5545",2,5,369,1.31034348826294,0.75959008097166,1.2583984375,21
"5546",3,1,369,2.03632967440813,0.632221654955586,-0.0648505401611328,642
"5547",3,2,369,1.15320963783456,0.660107733883232,0.969853515625,127
"5548",3,3,369,2.57533937654004,0.667015110042999,0.2131591796875,217
"5549",3,4,369,2.61909152582356,0.722222222222222,9.99967852144474,10
"5550",3,5,369,NA,NA,NA,NA
"5551",1,1,370,NA,NA,NA,NA
"5552",1,2,370,NA,NA,NA,NA
"5553",1,3,370,NA,1,NA,2
"5554",1,4,370,1.73373652663783,0.8,9.99967852144474,6
"5555",1,5,370,4.15207360374265,0.614652389656373,-0.181634864807129,310
"5556",2,1,370,0.0730280229573631,0.694444444444445,-0.832080078125,7
"5557",2,2,370,0.982701731892386,0.791666666666667,9.99967852144474,5
"5558",2,3,370,-0.0623003672710488,0.602961432506887,-0.879189453125,12
"5559",2,4,370,1.40939958926204,0.745039682539683,9.99967852144474,13
"5560",2,5,370,-0.00299743612066868,0.791666666666667,9.99967852144474,5
"5561",3,1,370,-0.0335734972070918,0.650685842578087,0.276427898406982,748
"5562",3,2,370,1.34330785883658,0.653069432342967,-0.0459423828125,352
"5563",3,3,370,0.286525632128416,0.652791125933541,0.2602685546875,58
"5564",3,4,370,-0.767140203032239,1,9.99967852144474,4
"5565",3,5,370,NA,NA,NA,NA
"5566",1,1,371,NA,NA,NA,NA
"5567",1,2,371,NA,1,NA,2
"5568",1,3,371,NA,1,NA,2
"5569",1,4,371,NA,1,NA,2
"5570",1,5,371,4.84847637365183,0.621779946071713,-0.225546875,331
"5571",2,1,371,NA,1,NA,2
"5572",2,2,371,1.45120901383435,0.791666666666667,9.99967852144474,5
"5573",2,3,371,-1.28753015469203,0.525170068027211,-1.72491733971753,8
"5574",2,4,371,-0.372972390826285,0.551037851037851,-1.2413427734375,14
"5575",2,5,371,2.79060918009851,0.680929292929293,-0.27265625,36
"5576",3,1,371,0.697493812284281,0.629488092977585,0.06888671875,195
"5577",3,2,371,2.39515200994576,0.655119157060472,0.0777197265625,943
"5578",3,3,371,0.55280808476954,0.652549029705315,0.245546875,187
"5579",3,4,371,2.05926432648776,0.611111111111111,-1.99999640168177,4
"5580",3,5,371,NA,NA,NA,NA
"5581",1,1,372,NA,NA,NA,NA
"5582",1,2,372,NA,NA,NA,NA
"5583",1,3,372,1.56959069001505,0.791666666666667,9.99967852144474,5
"5584",1,4,372,-0.824271495709764,1,9.99967852144474,4
"5585",1,5,372,3.761351273977,0.651538621347303,0.11733024597168,1064
"5586",2,1,372,0.531568477049432,0.75,2.27125,3
"5587",2,2,372,-0.284499309841659,0.9,9.99967852144474,6
"5588",2,3,372,NA,1,NA,2
"5589",2,4,372,1.15924772594797,0.631117695887517,-0.08421875,58
"5590",2,5,372,0.957150209340813,0.682986111111111,-0.508203125,17
"5591",3,1,372,1.08309682036137,0.640461068859627,0.126991348266602,1411
"5592",3,2,372,0.984351979336864,0.624816115702909,-0.0959500885009766,743
"5593",3,3,372,0.858357943918065,0.665809573749082,-0.512168075011714,47
"5594",3,4,372,1.03511035820853,0.75,2.27125,3
"5595",3,5,372,NA,NA,NA,NA
"5596",1,1,373,NA,NA,NA,NA
"5597",1,2,373,NA,NA,NA,NA
"5598",1,3,373,NA,NA,NA,NA
"5599",1,4,373,0.154894102255336,0.611111111111111,-1.99999640168177,4
"5600",1,5,373,7.58667363786173,0.650777300813401,0.0747272951583526,1615
"5601",2,1,373,0.134580793778079,1,9.99967852144474,4
"5602",2,2,373,1.45220111089522,0.666666666666667,6.04,6
"5603",2,3,373,-0.440611547677303,0.791666666666667,9.99967852144474,5
"5604",2,4,373,0.019643921018413,0.611111111111111,-1.99999640168177,4
"5605",2,5,373,2.07180948167589,0.579411764705882,-1.02640625,20
"5606",3,1,373,-0.498844132164392,0.643262881752253,0.0854486083984375,192
"5607",3,2,373,-0.910651865263381,0.592641539820932,-0.749638671875,125
"5608",3,3,373,1.96759800032333,0.638361946320243,-0.20935302734375,265
"5609",3,4,373,1.88386807891966,0.76547619047619,9.99967852144474,11
"5610",3,5,373,NA,NA,NA,NA
"5611",1,1,374,NA,NA,NA,NA
"5612",1,2,374,NA,NA,NA,NA
"5613",1,3,374,NA,NA,NA,NA
"5614",1,4,374,-0.34183308828884,0.75,2.27125,3
"5615",1,5,374,5.09540218710442,0.652433798995052,0.422299041748047,914
"5616",2,1,374,0.921044296940674,0.75,2.27125,3
"5617",2,2,374,0.622077988603453,0.8125,-0.366875,5
"5618",2,3,374,NA,1,NA,2
"5619",2,4,374,0.840888119055015,0.8125,-0.366875,5
"5620",2,5,374,1.51662910157826,0.75,2.27125,3
"5621",3,1,374,-0.30021773196592,0.651575903662907,-0.00752799987792968,2222
"5622",3,2,374,1.42097325403451,0.639827862119427,-0.1048291015625,284
"5623",3,3,374,2.67979386537076,0.68629754769185,0.616533203125,38
"5624",3,4,374,1.05970251143788,0.827777777777778,6.9821875,19
"5625",3,5,374,NA,NA,NA,NA
"5626",1,1,375,NA,NA,NA,NA
"5627",1,2,375,NA,NA,NA,NA
"5628",1,3,375,0.85061804734103,0.75,2.27125,3
"5629",1,4,375,1.41204740520458,0.75,2.27125,3
"5630",1,5,375,0.135728764702308,0.683655403553363,2.218251953125,50
"5631",2,1,375,NA,1,NA,2
"5632",2,2,375,0.247201144691664,1,9.99967852144474,4
"5633",2,3,375,1.65033977149342,0.633116883116883,0.29265625,12
"5634",2,4,375,NA,1,NA,2
"5635",2,5,375,0.896190746085322,0.666666666666667,9.99967852144474,9
"5636",3,1,375,0.423282549506157,0.648995713003587,0.186160103943857,977
"5637",3,2,375,-0.974186517570738,0.647733389604583,-0.09599609375,279
"5638",3,3,375,-0.0885939915441856,0.627812981669606,0.157216796875,59
"5639",3,4,375,1.49932501798159,0.851851851851852,9.99967852144474,10
"5640",3,5,375,NA,NA,NA,NA
"5641",1,1,376,NA,NA,NA,NA
"5642",1,2,376,NA,NA,NA,NA
"5643",1,3,376,NA,NA,NA,NA
"5644",1,4,376,1.47973259328583,0.680555555555556,9.99967852144474,7
"5645",1,5,376,7.23168916931432,0.656694386486017,0.112788595458679,1422
"5646",2,1,376,NA,1,NA,2
"5647",2,2,376,1.71463615057796,0.75,2.27125,3
"5648",2,3,376,-0.294658464432887,0.752380952380952,9.99967852144474,8
"5649",2,4,376,NA,1,NA,2
"5650",2,5,376,0.386197933663459,0.638374852660567,-0.761416015625,22
"5651",3,1,376,-0.8250806963971,0.641383109303633,-0.0368793487548828,2191
"5652",3,2,376,1.92626056662978,0.642795038025528,-0.00324800421875,1555
"5653",3,3,376,-0.476272968910558,0.667344537456658,0.410383682250976,509
"5654",3,4,376,0.727369002555188,0.786324786324786,9.99967852144474,14
"5655",3,5,376,NA,NA,NA,NA
"5656",1,1,377,NA,NA,NA,NA
"5657",1,2,377,-1.5230930892639,0.75,2.27125,3
"5658",1,3,377,NA,1,NA,2
"5659",1,4,377,0.639143161465723,0.791666666666667,9.99967852144474,5
"5660",1,5,377,13.2724313478705,0.647865024390819,0.0862076950073242,2703
"5661",2,1,377,NA,1,NA,2
"5662",2,2,377,0.517906852675423,0.456666666666667,-1.99999640168177,6
"5663",2,3,377,-0.646522713189303,0.520833333333333,-1.99999640168177,5
"5664",2,4,377,1.27325227867259,0.8,9.99967852144474,6
"5665",2,5,377,1.93477266948516,0.611111111111111,-1.99999640168177,4
"5666",3,1,377,0.169488655253822,0.638502670743886,0.139213000038452,2076
"5667",3,2,377,0.989980590778233,0.640594644955127,-0.142732980975159,456
"5668",3,3,377,1.54992973043499,0.626397355825272,-0.42134521484375,181
"5669",3,4,377,1.94881018293436,0.611111111111111,-1.99999640168177,4
"5670",3,5,377,NA,NA,NA,NA
"5671",1,1,378,NA,NA,NA,NA
"5672",1,2,378,NA,NA,NA,NA
"5673",1,3,378,NA,NA,NA,NA
"5674",1,4,378,0.305962419757955,0.752380952380952,9.99967852144474,8
"5675",1,5,378,2.13760513249736,0.640042287010467,-0.037109375,511
"5676",2,1,378,NA,1,NA,2
"5677",2,2,378,NA,1,NA,2
"5678",2,3,378,0.476579283439333,0.697142857142857,9.99967852144474,11
"5679",2,4,378,-0.302327092250975,0.710555555555555,0.42220703125,11
"5680",2,5,378,2.50919083378922,0.641929094870271,-0.05624755859375,100
"5681",3,1,378,1.00522348952561,0.707752030578117,9.99967852144474,24
"5682",3,2,378,1.89598717456263,0.647015221519457,0.0333261687548828,2156
"5683",3,3,378,2.10877691788773,0.634866731427954,-0.24762939453125,393
"5684",3,4,378,1.71671775978295,0.408333333333333,-1.99999640168177,7
"5685",3,5,378,NA,NA,NA,NA
"5686",1,1,379,NA,NA,NA,NA
"5687",1,2,379,NA,NA,NA,NA
"5688",1,3,379,NA,NA,NA,NA
"5689",1,4,379,0.728210937101025,0.791666666666667,9.99967852144474,5
"5690",1,5,379,5.46974377058077,0.644750093406275,0.144657363891602,919
"5691",2,1,379,1.14746618063908,0.75,2.27125,3
"5692",2,2,379,NA,1,NA,2
"5693",2,3,379,NA,1,NA,2
"5694",2,4,379,1.24071551304934,0.8,9.99967852144474,6
"5695",2,5,379,-1.02192424587352,0.752380952380952,9.99967852144474,8
"5696",3,1,379,0.120956258742539,0.640243943705364,-0.019684886932373,3535
"5697",3,2,379,-0.140255528907617,0.627858320931565,-0.4375390625,320
"5698",3,3,379,0.751522169347317,0.686170934736585,1.111181640625,109
"5699",3,4,379,0.885973529888581,0.636522790934556,2.695234375,18
"5700",3,5,379,NA,NA,NA,NA
"5701",1,1,380,NA,NA,NA,NA
"5702",1,2,380,NA,NA,NA,NA
"5703",1,3,380,-0.916232593491103,0.75,2.27125,3
"5704",1,4,380,1.50908536313296,0.611111111111111,-1.99999640168177,4
"5705",1,5,380,7.88245406747037,0.648592472473029,0.0851510817797851,1951
"5706",2,1,380,NA,1,NA,2
"5707",2,2,380,0.630720582649796,0.9,9.99967852144474,6
"5708",2,3,380,0.830065431663891,0.680555555555556,9.99967852144474,7
"5709",2,4,380,-0.231090758359456,0.611111111111111,-1.99999640168177,4
"5710",2,5,380,0.468768985741225,0.682418699186992,1.48216796875,42
"5711",3,1,380,1.64192276099505,0.665867336864137,0.0806640625,363
"5712",3,2,380,1.66874720314954,0.647663942788167,0.0423876953125,323
"5713",3,3,380,0.19609976156261,0.627395999830077,-0.409268836975098,418
"5714",3,4,380,1.32558702454121,0.791666666666667,9.99967852144474,5
"5715",3,5,380,NA,NA,NA,NA
"5716",1,1,381,NA,NA,NA,NA
"5717",1,2,381,NA,NA,NA,NA
"5718",1,3,381,-0.118894413651375,0.611111111111111,-1.99999640168177,4
"5719",1,4,381,-0.38360341362738,0.611111111111111,-1.99999640168177,4
"5720",1,5,381,8.97286929606478,0.641793111631563,-0.0368203346936035,2933
"5721",2,1,381,0.725106914094987,0.75,2.27125,3
"5722",2,2,381,-0.0755997290219828,0.611111111111111,-1.99999640168177,4
"5723",2,3,381,1.30035714411853,0.791666666666667,9.99967852144474,5
"5724",2,4,381,1.72214302330454,0.6246114996115,0.76375,40
"5725",2,5,381,0.672829623326369,0.314329805996473,-1.99999640168177,10
"5726",3,1,381,1.39731447466586,0.637312221820994,-0.160771484375,218
"5727",3,2,381,1.50332373705059,0.651025362706961,0.0747393791882324,1329
"5728",3,3,381,1.86223039369449,0.647931158722844,-0.4110400390625,58
"5729",3,4,381,-0.655674516979042,0.75,2.27125,3
"5730",3,5,381,NA,NA,NA,NA
"5731",1,1,382,NA,NA,NA,NA
"5732",1,2,382,NA,1,NA,2
"5733",1,3,382,NA,NA,NA,NA
"5734",1,4,382,0.725988540023004,0.666666666666667,6.04,6
"5735",1,5,382,2.7791646442759,0.632912642644108,-0.265291027328186,347
"5736",2,1,382,NA,1,NA,2
"5737",2,2,382,1.51866179347475,0.673333333333333,-0.9321875,6
"5738",2,3,382,-0.0969833300550328,0.742424242424243,9.99967852144474,12
"5739",2,4,382,0.900777620962293,0.796969696969697,9.99967852144474,12
"5740",2,5,382,0.296475186802072,0.762682850918145,4.62671875,22
"5741",3,1,382,-0.302020480625419,0.634007334452632,-0.272571503799802,953
"5742",3,2,382,-0.159912960715886,0.644742539007141,-0.271897163391113,626
"5743",3,3,382,0.779084029585817,0.664501008254151,-0.03269287109375,187
"5744",3,4,382,-0.238177270032796,0.694444444444445,-0.832080078125,7
"5745",3,5,382,NA,NA,NA,NA
"5746",1,1,383,NA,NA,NA,NA
"5747",1,2,383,NA,NA,NA,NA
"5748",1,3,383,NA,NA,NA,NA
"5749",1,4,383,0.894993855009932,0.648148148148148,9.99967852144474,10
"5750",1,5,383,5.12037157617476,0.632173546151566,0.1984375,474
"5751",2,1,383,NA,NA,NA,NA
"5752",2,2,383,NA,1,NA,2
"5753",2,3,383,0.458837831448733,0.725191475191475,3.68453125,14
"5754",2,4,383,NA,1,NA,2
"5755",2,5,383,2.03618084318015,0.791666666666667,9.99967852144474,5
"5756",3,1,383,1.29475845189167,0.644087026277509,-0.131237622001953,1279
"5757",3,2,383,0.076066177135305,0.626719812523319,-0.173293538093567,519
"5758",3,3,383,1.4034486118157,0.626147467785932,-0.0871630859375,251
"5759",3,4,383,1.51264314592306,0.635497835497835,-0.655419921875,15
"5760",3,5,383,NA,NA,NA,NA
"5761",1,1,384,NA,NA,NA,NA
"5762",1,2,384,NA,NA,NA,NA
"5763",1,3,384,0.806401112878002,0.8125,-0.366875,5
"5764",1,4,384,1.18983654976548,0.816964285714286,5.8515625,9
"5765",1,5,384,7.35047435770787,0.634428098413409,-0.160587463378906,1579
"5766",2,1,384,NA,1,NA,2
"5767",2,2,384,NA,1,NA,2
"5768",2,3,384,2.66220908353654,0.598842592592593,-1.09854248046875,13
"5769",2,4,384,NA,1,NA,2
"5770",2,5,384,2.29121383938443,0.591025641025641,-0.26087890625,14
"5771",3,1,384,-0.968725197605994,0.644600303719795,-0.0736793048175049,1280
"5772",3,2,384,1.58798809586619,0.654010844397558,0.0570963661877441,1453
"5773",3,3,384,1.55580637094199,0.657368730090913,0.663642578125,145
"5774",3,4,384,1.74223425239586,1,9.99967852144474,4
"5775",3,5,384,NA,NA,NA,NA
"5776",1,1,385,NA,NA,NA,NA
"5777",1,2,385,NA,NA,NA,NA
"5778",1,3,385,NA,NA,NA,NA
"5779",1,4,385,0.286111044693886,0.8125,-0.366875,5
"5780",1,5,385,6.97955381965329,0.63622331239846,-0.160735472938232,1437
"5781",2,1,385,-0.932225519151934,0.75,2.27125,3
"5782",2,2,385,1.25529279898236,0.75,2.27125,3
"5783",2,3,385,1.54080750904945,0.791666666666667,9.99967852144474,5
"5784",2,4,385,2.18333023446635,0.598214285714286,-1.03376708984375,9
"5785",2,5,385,1.57777654456499,0.88125,9.99967852144474,9
"5786",3,1,385,0.695986960047584,0.639831177937476,-0.125840491553955,1894
"5787",3,2,385,0.298789838617556,0.643752542275893,0.0100690078735352,2357
"5788",3,3,385,1.17782277006397,0.604080568554253,-0.408095703125,34
"5789",3,4,385,NA,1,NA,2
"5790",3,5,385,NA,NA,NA,NA
"5791",1,1,386,NA,NA,NA,NA
"5792",1,2,386,NA,NA,NA,NA
"5793",1,3,386,-0.972205853408156,0.75,2.27125,3
"5794",1,4,386,NA,1,NA,2
"5795",1,5,386,4.55565666904755,0.68573424438809,-0.23732421875,27
"5796",2,1,386,NA,1,NA,2
"5797",2,2,386,-0.138823573263956,0.666666666666667,6.2284375,6
"5798",2,3,386,0.64931901435613,0.666666666666667,1.08173828125,8
"5799",2,4,386,0.59627723463355,0.65,2.0121484375,15
"5800",2,5,386,1.93623203961977,0.665082644628099,-0.73050048828125,12
"5801",3,1,386,0.662869447671299,0.625642339157019,-0.184326171875,279
"5802",3,2,386,0.147954812705102,0.643433248268201,0.07624755859375,427
"5803",3,3,386,1.43811241061539,0.703188131313131,0.07624755859375,41
"5804",3,4,386,1.18443102483903,0.75,2.27125,3
"5805",3,5,386,NA,NA,NA,NA
"5806",1,1,387,NA,NA,NA,NA
"5807",1,2,387,NA,NA,NA,NA
"5808",1,3,387,1.06362549729604,0.75,2.27125,3
"5809",1,4,387,1.60711809084215,1,9.99967852144474,4
"5810",1,5,387,5.56451452548951,0.643740526453453,-0.0371078675,529
"5811",2,1,387,-0.231601568377705,0.75,2.27125,3
"5812",2,2,387,NA,1,NA,2
"5813",2,3,387,0.713698718085498,0.580555555555555,-1.21484375,7
"5814",2,4,387,3.76536328869125,0.566133866133866,-1.1530126953125,23
"5815",2,5,387,2.5469891710349,0.632105336792837,-0.6348095703125,37
"5816",3,1,387,1.93744942325997,0.654795866481061,0.0880018997192383,817
"5817",3,2,387,0.684434134000373,0.64281227644528,-0.0837011909484863,2315
"5818",3,3,387,2.35055557979326,0.637770997745831,0.01,367
"5819",3,4,387,-0.50550440071755,0.611111111111111,-1.99999640168177,4
"5820",3,5,387,NA,NA,NA,NA
"5821",1,1,388,NA,NA,NA,NA
"5822",1,2,388,NA,NA,NA,NA
"5823",1,3,388,NA,1,NA,2
"5824",1,4,388,1.79093061057451,0.609860351636667,-0.61419921875,25
"5825",1,5,388,6.44706178690183,0.651279459707988,0.11604249505336,1810
"5826",2,1,388,-0.644731325650703,0.75,2.27125,3
"5827",2,2,388,NA,1,NA,2
"5828",2,3,388,NA,1,NA,2
"5829",2,4,388,2.08809277695827,0.691099887766555,0.4104296875,31
"5830",2,5,388,0.715568941886369,0.592324009324009,-0.4375390625,26
"5831",3,1,388,-1.58460190728734,0.658533810987686,0.0159074313433838,1232
"5832",3,2,388,0.0470635568486429,0.646306250874117,-0.0548716442791748,1111
"5833",3,3,388,1.12656737534427,0.666142204650643,0.433984375,187
"5834",3,4,388,2.25645303856221,0.875,9.99967852144474,7
"5835",3,5,388,NA,NA,NA,NA
"5836",1,1,389,NA,NA,NA,NA
"5837",1,2,389,NA,NA,NA,NA
"5838",1,3,389,NA,NA,NA,NA
"5839",1,4,389,NA,1,NA,2
"5840",1,5,389,9.41439312794643,0.645941498167411,0.0102530288696289,2982
"5841",2,1,389,NA,1,NA,2
"5842",2,2,389,0.481833946017896,0.9,9.99967852144474,6
"5843",2,3,389,NA,1,NA,2
"5844",2,4,389,1.17154523005458,0.797619047619048,9.99967852144474,10
