"","param_vary","i_param_var","replicate","gamma","B2","SR"
"4390",3,5,175,-0.600714745237009,2.71484375,21
"4391",4,1,175,-4.97460986253935,5.548095703125,215
"4392",4,2,175,0.371145607224299,1.984375,8
"4393",4,3,175,0.0430713174087314,2.5,6
"4394",4,4,175,NA,NA,NA
"4395",4,5,175,NA,NA,NA
"4396",5,1,175,-2.64792849088545,5.51953125,96
"4397",5,2,175,-3.0964722859202,5.1527099609375,121
"4398",5,3,175,-2.21255219806709,4.90234375,66
"4399",5,4,175,-1.76864288444987,4.7265625,35
"4400",5,5,175,-1.44018994199976,1.75,4
"4401",1,1,176,NA,1,2
"4402",1,2,176,NA,1,2
"4403",1,3,176,-2.42833536511312,5.50390625,66
"4404",1,4,176,-9.4249682361638,7.97232437133789,726
"4405",1,5,176,NA,NA,NA
"4406",2,1,176,NA,1,2
"4407",2,2,176,-1.05592873098328,3.1171875,14
"4408",2,3,176,-1.78640185763409,4.2421875,28
"4409",2,4,176,-2.26372539549914,5.52618408203125,220
"4410",2,5,176,-0.864571712669262,6.82825469970703,376
"4411",3,1,176,0.181265466180287,2.921875,18
"4412",3,2,176,-2.87750542931308,5.62811279296875,133
"4413",3,3,176,-1.60650653901963,5.03759765625,81
"4414",3,4,176,-1.37388792524587,4.32080078125,45
"4415",3,5,176,-2.10580982827769,3.5875244140625,108
"4416",4,1,176,-1.70971865966666,3.23486328125,46
"4417",4,2,176,-3.61725724922537,5.6387939453125,148
"4418",4,3,176,-0.67889734769788,3.125,28
"4419",4,4,176,NA,NA,NA
"4420",4,5,176,NA,NA,NA
"4421",5,1,176,-2.03793448024012,4.671875,36
"4422",5,2,176,-2.0664253886238,2.93212890625,65
"4423",5,3,176,-1.02669651145337,2.21875,8
"4424",5,4,176,-0.69722430652425,2,7
"4425",5,5,176,NA,1,2
"4426",1,1,177,NA,1,2
"4427",1,2,177,NA,1,2
"4428",1,3,177,-1.59442057122325,4.6279296875,39
"4429",1,4,177,-6.79289211333549,6.16442489624023,512
"4430",1,5,177,NA,NA,NA
"4431",2,1,177,-2.31811816583006,2.21875,10
"4432",2,2,177,-0.889003364417687,3.015625,16
"4433",2,3,177,-0.347815680412277,3.197265625,25
"4434",2,4,177,-1.63751854235751,5.31982421875,147
"4435",2,5,177,-0.954392598885208,6.10104370117188,218
"4436",3,1,177,-0.989508488319093,3.16796875,34
"4437",3,2,177,-2.2013079645151,4.2890625,26
"4438",3,3,177,-1.03360302330908,2.46875,10
"4439",3,4,177,NA,1,2
"4440",3,5,177,-1.94876870591461,4.71484375,100
"4441",4,1,177,-5.10882390630093,5.22509765625,137
"4442",4,2,177,-2.65097834852724,3.89083862304688,110
"4443",4,3,177,-2.16343951045779,5.23876953125,79
"4444",4,4,177,NA,NA,NA
"4445",4,5,177,NA,NA,NA
"4446",5,1,177,-4.78932464667987,6.094482421875,203
"4447",5,2,177,-1.72812727616859,3.46292114257812,86
"4448",5,3,177,-2.79976666027147,4.986328125,84
"4449",5,4,177,0.411734893252428,2.125,6
"4450",5,5,177,-0.608792806985212,2,5
"4451",1,1,178,NA,1,2
"4452",1,2,178,NA,1,2
"4453",1,3,178,-0.450894185778303,3.015625,20
"4454",1,4,178,-8.66474364940783,7.15851783752441,577
"4455",1,5,178,NA,NA,NA
"4456",2,1,178,NA,1,2
"4457",2,2,178,-2.08522941459762,4.703125,37
"4458",2,3,178,-1.94457265621322,4.3671875,51
"4459",2,4,178,0.776755573642019,2.875,9
"4460",2,5,178,0.0231346536085985,4.6497802734375,162
"4461",3,1,178,-1.48714762907476,3.83984375,22
"4462",3,2,178,-1.38298157499125,4.373046875,39
"4463",3,3,178,-2.61994807583283,4.5390625,40
"4464",3,4,178,-3.80097918482731,4.7982177734375,111
"4465",3,5,178,-2.86945163317265,4.97845458984375,117
"4466",4,1,178,-5.9463092174452,6.9422607421875,235
"4467",4,2,178,-4.43204902608918,6.23287963867188,184
"4468",4,3,178,-3.14893378761895,5.5849609375,85
"4469",4,4,178,NA,NA,NA
"4470",4,5,178,NA,NA,NA
"4471",5,1,178,-3.24537650142731,4.60546875,50
"4472",5,2,178,-1.3127183156099,4.566162109375,57
"4473",5,3,178,-3.95284880857083,6.03675842285156,159
"4474",5,4,178,-1.10298846691719,4.306640625,35
"4475",5,5,178,-0.00284024872824517,1.5,3
"4476",1,1,179,NA,1,2
"4477",1,2,179,NA,1,2
"4478",1,3,179,-0.443065513276086,2,5
"4479",1,4,179,-10.0536830722772,7.09945678710938,984
"4480",1,5,179,NA,NA,NA
"4481",2,1,179,NA,1,2
"4482",2,2,179,-3.84835154190015,4.033203125,37
"4483",2,3,179,-3.66211626464481,5.70919799804688,130
"4484",2,4,179,1.2909559826755,2.8828125,24
"4485",2,5,179,-1.00289435598026,5.65061950683594,191
"4486",3,1,179,0.406554146226428,1.9375,6
"4487",3,2,179,-1.52831537444759,4.755859375,45
"4488",3,3,179,-1.59525457342935,5.576171875,87
"4489",3,4,179,0.544292835743229,3.9453125,22
"4490",3,5,179,-4.8935496970111,6.306640625,119
"4491",4,1,179,-6.07789233262957,6.86480712890625,247
"4492",4,2,179,-4.12980834542929,5.9168701171875,119
"4493",4,3,179,-0.857576569275303,3.2734375,16
"4494",4,4,179,NA,NA,NA
"4495",4,5,179,NA,NA,NA
"4496",5,1,179,-4.30200100431823,4.87713623046875,136
"4497",5,2,179,-4.71054798059363,4.95294189453125,180
"4498",5,3,179,-3.01127160041126,4.98193359375,91
"4499",5,4,179,-0.732115238345462,3.353515625,32
"4500",5,5,179,NA,1,2
"4501",1,1,180,NA,1,2
"4502",1,2,180,NA,1,2
"4503",1,3,180,-1.68661477152158,4.5810546875,51
"4504",1,4,180,-8.05890944345609,5.47779083251953,523
"4505",1,5,180,NA,NA,NA
"4506",2,1,180,-1.97744514696628,2,6
"4507",2,2,180,NA,1,2
"4508",2,3,180,-3.00593775554338,4.6923828125,92
"4509",2,4,180,-2.00787900746941,6.42616713047028,371
"4510",2,5,180,0.383278427077327,5.8719482421875,171
"4511",3,1,180,-2.435756023099,4.287109375,43
"4512",3,2,180,-0.40050580829643,4.1015625,30
"4513",3,3,180,-1.85934016052218,4.9302978515625,93
"4514",3,4,180,-1.75110437349181,4.69775390625,71
"4515",3,5,180,NA,1,2
"4516",4,1,180,-7.66733833224257,7.19026851654053,408
"4517",4,2,180,-3.77741149440737,3.63919067382812,146
"4518",4,3,180,-2.02101497517574,5.138671875,58
"4519",4,4,180,NA,NA,NA
"4520",4,5,180,NA,NA,NA
"4521",5,1,180,-1.64539027116131,4.30517578125,52
"4522",5,2,180,0.374538969192631,3.109375,26
"4523",5,3,180,-2.74389422482657,5.14556884765625,120
"4524",5,4,180,0.56419128139717,1.875,5
"4525",5,5,180,NA,1,2
"4526",1,1,181,NA,1,2
"4527",1,2,181,NA,1,2
"4528",1,3,181,-4.52446943664086,6.08056640625,165
"4529",1,4,181,-6.5014435133278,4.85047149658203,401
"4530",1,5,181,NA,NA,NA
"4531",2,1,181,NA,1,2
"4532",2,2,181,NA,1,2
"4533",2,3,181,-1.86889557223065,5.6787109375,99
"4534",2,4,181,-1.7312771275444,3.77587890625,109
"4535",2,5,181,0.525118165948075,6.2298583984375,207
"4536",3,1,181,-2.28814405888232,4.7734375,44
"4537",3,2,181,-0.0905708463197289,1.5,3
"4538",3,3,181,-0.174698655795799,4.3125,25
"4539",3,4,181,-2.77572742805062,5.42474365234375,109
"4540",3,5,181,-1.41984809200725,4.4375,26
"4541",4,1,181,-11.0282350958289,7.83694267272949,870
"4542",4,2,181,-3.09370509059944,3.796875,119
"4543",4,3,181,-1.67885577825222,4.1611328125,54
"4544",4,4,181,NA,NA,NA
"4545",4,5,181,NA,NA,NA
"4546",5,1,181,-2.31462053098257,4.0408935546875,87
"4547",5,2,181,-4.01811180262848,5.18212890625,99
"4548",5,3,181,-0.926504170603645,4.125,25
"4549",5,4,181,-1.1825623266717,3.892578125,34
"4550",5,5,181,-1.74184103027252,2.125,6
"4551",1,1,182,NA,1,2
"4552",1,2,182,NA,1,2
"4553",1,3,182,0.776857838065551,1.5,3
"4554",1,4,182,-1.34202484795584,5.396484375,70
"4555",1,5,182,NA,NA,NA
"4556",2,1,182,-1.34330758210044,1.5,3
"4557",2,2,182,-1.23565303927359,2.25,13
"4558",2,3,182,0.456277092386126,4.08984375,23
"4559",2,4,182,-2.4237868294178,5.45126342773438,104
"4560",2,5,182,-0.624564585049209,6.148193359375,194
"4561",3,1,182,-0.650786299755386,4.4375,33
"4562",3,2,182,-0.830413615957199,2.34375,9
"4563",3,3,182,-1.11616722940027,2.5,6
"4564",3,4,182,-3.302356118549,5.56201171875,98
"4565",3,5,182,-2.70122892915245,5.19091796875,60
"4566",4,1,182,-9.44140856464274,6.87325286865234,481
"4567",4,2,182,-5.84497599383524,6.26986694335938,232
"4568",4,3,182,-0.0268481620894029,2.734375,20
"4569",4,4,182,NA,NA,NA
"4570",4,5,182,NA,NA,NA
"4571",5,1,182,-0.686250225960252,3.8828125,21
"4572",5,2,182,-2.24629827706114,4.40234375,42
"4573",5,3,182,-1.73323161184578,4.6904296875,48
"4574",5,4,182,-1.03146052819053,4.58203125,38
"4575",5,5,182,NA,1,2
"4576",1,1,183,NA,1,2
"4577",1,2,183,NA,1,2
"4578",1,3,183,-2.72127233169488,4.314453125,51
"4579",1,4,183,-12.7031069732313,8.19934272766113,1124
"4580",1,5,183,NA,NA,NA
"4581",2,1,183,-0.726211721965075,1.5,3
"4582",2,2,183,-1.28593280877271,2.375,6
"4583",2,3,183,0.243525604595522,4.76171875,47
"4584",2,4,183,-1.85735598164213,4.97723388671875,133
"4585",2,5,183,-0.540436577957248,3.469970703125,89
"4586",3,1,183,-1.69235147965257,3.290283203125,77
"4587",3,2,183,0.399114214135723,2.828125,16
"4588",3,3,183,-1.14509020610092,3.943359375,38
"4589",3,4,183,-1.94571644333137,4.8167724609375,77
"4590",3,5,183,-1.80451911725607,3.27392578125,66
"4591",4,1,183,-10.9356905856545,6.58308029174805,730
"4592",4,2,183,-2.38015674612163,4.802734375,67
"4593",4,3,183,-2.62936865862791,4.338623046875,40
"4594",4,4,183,NA,NA,NA
"4595",4,5,183,NA,NA,NA
"4596",5,1,183,-0.0887561190575534,4.126953125,58
"4597",5,2,183,-2.20984389905461,4.005615234375,90
"4598",5,3,183,-2.85639610532005,5.953857421875,154
"4599",5,4,183,-0.616727955980776,2.609375,19
"4600",5,5,183,-1.31475437286213,1.5,3
"4601",1,1,184,NA,1,2
"4602",1,2,184,NA,1,2
"4603",1,3,184,-2.97406511242828,5.50927734375,149
"4604",1,4,184,-2.05051398247281,5.27734375,62
"4605",1,5,184,NA,NA,NA
"4606",2,1,184,-1.91867301681103,3.375,11
"4607",2,2,184,-0.758464826005067,3.25,12
"4608",2,3,184,-2.88658615795432,5.483642578125,118
"4609",2,4,184,-2.46301299456749,6.4959716796875,200
"4610",2,5,184,1.02809082298483,5.572021484375,115
"4611",3,1,184,0.476065326757567,3.015625,21
"4612",3,2,184,-1.06276170025657,3.34375,14
"4613",3,3,184,-0.871683974778494,3.75,23
"4614",3,4,184,-0.34802560101612,2.1875,7
"4615",3,5,184,-1.43950322420638,4.09765625,30
"4616",4,1,184,-11.818073180513,7.72233486175537,859
"4617",4,2,184,-3.26213202222647,5.241455078125,131
"4618",4,3,184,-1.29600617896854,2.9375,9
"4619",4,4,184,NA,NA,NA
"4620",4,5,184,NA,NA,NA
"4621",5,1,184,-1.92560615631767,4.966796875,49
"4622",5,2,184,-3.28550919399483,3.62387084960938,106
"4623",5,3,184,NA,1,2
"4624",5,4,184,0.00865952898650132,2.125,8
"4625",5,5,184,-1.01004160344259,1.5,3
"4626",1,1,185,NA,1,2
"4627",1,2,185,NA,1,2
"4628",1,3,185,-1.84255293763423,4.20703125,35
"4629",1,4,185,-6.10109742536503,7.1429443359375,375
"4630",1,5,185,NA,NA,NA
"4631",2,1,185,-1.78406372610002,1.75,4
"4632",2,2,185,-2.35102392483621,2.375,6
"4633",2,3,185,-2.63563629468103,4.572265625,50
"4634",2,4,185,-1.39374553312362,5.56029510498047,249
"4635",2,5,185,0.494005899305391,6.91266632080078,263
"4636",3,1,185,-2.80074627498114,4.1500244140625,71
"4637",3,2,185,-0.874676347700758,3.048828125,19
"4638",3,3,185,-1.03530830131115,4.8046875,47
"4639",3,4,185,-1.29885728894069,5.173828125,51
"4640",3,5,185,-0.218119026636726,2.8125,15
"4641",4,1,185,-6.7838627442594,6.09219741821289,345
"4642",4,2,185,-1.78312682547658,4.7890625,46
"4643",4,3,185,-1.53442420335182,5.23046875,61
"4644",4,4,185,NA,NA,NA
"4645",4,5,185,NA,NA,NA
"4646",5,1,185,-3.90857028018221,4.86244869232178,172
"4647",5,2,185,-2.97153397867185,4.77197265625,97
"4648",5,3,185,-0.625126714113535,2.21875,10
"4649",5,4,185,-2.43230521151408,3.86328125,44
"4650",5,5,185,NA,1,2
"4651",1,1,186,NA,1,2
"4652",1,2,186,NA,1,2
"4653",1,3,186,-3.20436423660534,5.166748046875,88
"4654",1,4,186,-6.80903481261739,6.68433952331543,561
"4655",1,5,186,NA,NA,NA
"4656",2,1,186,-2.19616012729855,1.9375,6
"4657",2,2,186,-2.59656519641505,4.12890625,39
"4658",2,3,186,-0.929183752935706,4.677734375,45
"4659",2,4,186,-2.52620699071008,4.90301513671875,217
"4660",2,5,186,-0.666564237843442,5.83506774902344,282
"4661",3,1,186,NA,1,2
"4662",3,2,186,-1.05601315479674,3.751953125,41
"4663",3,3,186,-0.719034653676073,4.5096435546875,66
"4664",3,4,186,-3.63950281109903,5.796875,121
"4665",3,5,186,0.282655532735275,2.046875,12
"4666",4,1,186,-11.4978163130613,7.88195610046387,737
"4667",4,2,186,-5.09719987348158,6.02049255371094,204
"4668",4,3,186,-2.27333935668373,3.8203125,23
"4669",4,4,186,NA,NA,NA
"4670",4,5,186,NA,NA,NA
"4671",5,1,186,-3.10481732852812,5.203369140625,79
"4672",5,2,186,-4.51349592398173,5.63696384429932,196
"4673",5,3,186,-1.20733524622346,2.515625,15
"4674",5,4,186,-0.758124747058035,3.125,12
"4675",5,5,186,NA,1,2
"4676",1,1,187,NA,1,2
"4677",1,2,187,NA,1,2
"4678",1,3,187,-2.53836029998055,2.76025390625,69
"4679",1,4,187,-7.50203223149878,6.92717123031616,651
"4680",1,5,187,NA,NA,NA
"4681",2,1,187,NA,1,2
"4682",2,2,187,-0.892036478520473,3.796875,18
"4683",2,3,187,-0.981507208111804,4.1640625,26
"4684",2,4,187,-1.13517506517334,5.1866455078125,124
"4685",2,5,187,2.06021189211719,3.8564453125,99
"4686",3,1,187,-1.85544612151343,5.10107421875,88
"4687",3,2,187,-1.49695978189454,2.21875,12
"4688",3,3,187,-0.797290472014941,2.6875,16
"4689",3,4,187,-0.605981189353246,3.828125,19
"4690",3,5,187,-1.97573918734883,4.30859375,60
"4691",4,1,187,-9.11920913053328,4.85246992111206,529
"4692",4,2,187,-2.59896950608058,3.33144378662109,154
"4693",4,3,187,-1.86678689129154,2.977783203125,65
"4694",4,4,187,NA,NA,NA
"4695",4,5,187,NA,NA,NA
"4696",5,1,187,-4.65185929520722,6.67096710205078,326
"4697",5,2,187,-4.33755095237981,6.09701538085938,189
"4698",5,3,187,-2.27765723300941,4.505859375,40
"4699",5,4,187,-1.98632110809457,3.3125,18
"4700",5,5,187,NA,1,2
"4701",1,1,188,NA,1,2
"4702",1,2,188,NA,1,2
"4703",1,3,188,-2.5672356351591,4.37353515625,89
"4704",1,4,188,-10.3196739626405,7.75032138824463,841
"4705",1,5,188,NA,NA,NA
"4706",2,1,188,-2.26579770943311,2.5625,12
"4707",2,2,188,-1.77778877240333,1.875,5
"4708",2,3,188,-3.21433774304214,5.5032958984375,84
"4709",2,4,188,0.399470071358865,5.42474365234375,124
"4710",2,5,188,-1.18208970825993,6.2025146484375,218
"4711",3,1,188,-1.43770208082396,4.12890625,24
"4712",3,2,188,-0.784927981009063,2.73046875,17
"4713",3,3,188,-2.78709907710565,4.171142578125,81
"4714",3,4,188,-1.69787987839752,5.320556640625,110
"4715",3,5,188,-4.30760992677806,5.67657470703125,175
"4716",4,1,188,-10.3486004584412,6.41493225097656,498
"4717",4,2,188,-8.0504928542203,6.5359697341919,536
"4718",4,3,188,-3.45262643854582,5.81787109375,109
"4719",4,4,188,NA,NA,NA
"4720",4,5,188,NA,NA,NA
"4721",5,1,188,-1.29687582433253,3.654296875,27
"4722",5,2,188,-1.6156170595817,3.88671875,23
"4723",5,3,188,NA,1,2
"4724",5,4,188,-0.519828253902408,2.546875,15
"4725",5,5,188,0.309841598857439,2.0625,7
"4726",1,1,189,NA,1,2
"4727",1,2,189,0.075059924406279,1.5,3
"4728",1,3,189,-0.572826173753436,3.4765625,23
"4729",1,4,189,-3.91365474162806,6.362060546875,195
"4730",1,5,189,NA,NA,NA
"4731",2,1,189,NA,1,2
"4732",2,2,189,-1.80605631650395,3.15625,32
"4733",2,3,189,-2.00235941312548,5.2529296875,76
"4734",2,4,189,-1.82281379479919,5.77658081054688,119
"4735",2,5,189,0.805922142294737,6.94390869140625,236
"4736",3,1,189,-3.02474660848471,4.546630859375,73
"4737",3,2,189,NA,1,2
"4738",3,3,189,-0.633041187567003,2.59375,12
"4739",3,4,189,-0.63886604424681,4.8125,48
"4740",3,5,189,-2.12529473349085,4.9599609375,59
"4741",4,1,189,-3.17274201283792,4.968505859375,94
"4742",4,2,189,-3.17013597133652,5.1884765625,85
"4743",4,3,189,-3.6842689505026,5.7147216796875,113
"4744",4,4,189,NA,NA,NA
"4745",4,5,189,NA,NA,NA
"4746",5,1,189,-3.95334502448848,5.2523193359375,143
"4747",5,2,189,-1.80789495022098,5.07958984375,81
"4748",5,3,189,-1.82407295986034,3.36328125,66
"4749",5,4,189,0.466208704943544,2.375,11
"4750",5,5,189,NA,1,2
"4751",1,1,190,NA,1,2
"4752",1,2,190,NA,1,2
"4753",1,3,190,-3.20441187651936,5.8170166015625,124
"4754",1,4,190,-8.91719914477701,6.29518842697144,654
"4755",1,5,190,NA,NA,NA
"4756",2,1,190,NA,1,2
"4757",2,2,190,-1.44022748609515,3.4375,13
"4758",2,3,190,-2.12937256943829,4.7265625,54
"4759",2,4,190,-0.826444667058949,4.22357177734375,75
"4760",2,5,190,0.409448168877845,4.616455078125,82
"4761",3,1,190,-0.00700127425374683,2.15625,9
"4762",3,2,190,-1.32101711798257,2.625,12
"4763",3,3,190,-5.53211125296967,5.9000244140625,243
"4764",3,4,190,-3.75632415156391,5.760009765625,103
"4765",3,5,190,-1.14317596663243,3.3203125,21
"4766",4,1,190,-4.59034597654869,5.39794921875,124
"4767",4,2,190,-8.82379034641083,6.95255088806152,531
"4768",4,3,190,-2.34755352105288,4.509765625,41
"4769",4,4,190,NA,NA,NA
"4770",4,5,190,NA,NA,NA
"4771",5,1,190,-3.57987835121407,4.97662353515625,95
"4772",5,2,190,-2.08678583970359,4.97509765625,72
"4773",5,3,190,-2.28107505130198,4.31591796875,73
"4774",5,4,190,-1.01769758928211,2.1171875,10
"4775",5,5,190,-1.26022059831799,1.5,3
"4776",1,1,191,NA,1,2
"4777",1,2,191,NA,1,2
"4778",1,3,191,0.0478720007257669,3.0625,10
"4779",1,4,191,-12.1516484589794,6.90604794025421,1057
"4780",1,5,191,-27.4806522838804,9.18201234936714,3966
"4781",2,1,191,-0.48902351667868,1.75,4
"4782",2,2,191,-1.86782161626992,1.875,5
"4783",2,3,191,-0.925489111597231,2.609375,14
"4784",2,4,191,-3.11763514564517,6.46017456054688,298
"4785",2,5,191,1.40937058065465,5.5545654296875,93
"4786",3,1,191,0.150736912682265,2.625,9
"4787",3,2,191,0.486150361341939,2.515625,13
"4788",3,3,191,1.39135440668883,2.875,16
"4789",3,4,191,-1.04648830861992,4.9189453125,50
"4790",3,5,191,-3.14376897167311,5.6484375,93
"4791",4,1,191,-10.3418862185544,6.18813467025757,593
"4792",4,2,191,-4.66741456720291,5.28364562988281,181
"4793",4,3,191,-3.01644203505382,5.44140625,75
"4794",4,4,191,NA,NA,NA
"4795",4,5,191,NA,NA,NA
"4796",5,1,191,-2.68453711396417,5.86517333984375,123
"4797",5,2,191,-2.30440912276054,4.96484375,72
"4798",5,3,191,-4.03519203579482,3.9725341796875,130
"4799",5,4,191,NA,1,2
"4800",5,5,191,-0.506837689768566,1.5,3
"4801",1,1,192,NA,1,2
"4802",1,2,192,NA,1,2
"4803",1,3,192,-3.10903487690472,4.05859375,48
"4804",1,4,192,-12.1727874265218,8.36845445632935,1342
"4805",1,5,192,NA,NA,NA
"4806",2,1,192,-1.59819894473119,1.9375,6
"4807",2,2,192,-1.08000562016471,3.25,13
"4808",2,3,192,-0.92982141668205,3.908203125,33
"4809",2,4,192,-0.462001069824034,5.7139892578125,134
"4810",2,5,192,1.40276146247704,3.85882568359375,120
"4811",3,1,192,-1.7195209363003,5.208984375,58
"4812",3,2,192,-0.466888759869036,4.21484375,34
"4813",3,3,192,-0.734862510844434,3.6328125,21
"4814",3,4,192,-2.45088987599999,4.505859375,77
"4815",3,5,192,-0.773929633428867,3.53125,14
"4816",4,1,192,-3.25766628027733,5.43115234375,135
"4817",4,2,192,-2.20492550432085,4.5966796875,57
"4818",4,3,192,-0.0484762178041962,2,6
"4819",4,4,192,NA,NA,NA
"4820",4,5,192,NA,NA,NA
"4821",5,1,192,-3.05648217240176,4.98681640625,61
"4822",5,2,192,-3.82770964550497,5.5435791015625,111
"4823",5,3,192,-2.53488250284321,4.3623046875,56
"4824",5,4,192,-0.0870329058930743,4.921875,54
"4825",5,5,192,NA,1,2
"4826",1,1,193,NA,1,2
"4827",1,2,193,0.122260204745845,1.5,3
"4828",1,3,193,-2.1083949521008,4.456298828125,72
"4829",1,4,193,-7.49930049942545,6.33698272705078,342
"4830",1,5,193,NA,NA,NA
"4831",2,1,193,NA,1,2
"4832",2,2,193,-3.3160573795658,2.6640625,19
"4833",2,3,193,-2.49085600093579,3.6627197265625,57
"4834",2,4,193,0.635992883440284,3.865234375,85
"4835",2,5,193,0.372301174137134,6.89462280273438,345
"4836",3,1,193,-0.339446535620787,3.9296875,22
"4837",3,2,193,-1.35322056773825,4.4296875,31
"4838",3,3,193,-0.413588615892129,4.23046875,26
"4839",3,4,193,-2.98242338719437,5.400390625,70
"4840",3,5,193,-2.06586346343929,5.09912109375,74
"4841",4,1,193,-10.594062888626,7.30558013916016,782
"4842",4,2,193,-5.43410290299367,6.34398651123047,257
"4843",4,3,193,-1.45837779742385,4.2919921875,65
"4844",4,4,193,NA,NA,NA
"4845",4,5,193,NA,NA,NA
"4846",5,1,193,-3.00274674898995,5.646240234375,102
"4847",5,2,193,-1.0335221071935,4.109375,30
"4848",5,3,193,-1.41299981987244,3.640625,18
"4849",5,4,193,NA,1,2
"4850",5,5,193,NA,1,2
"4851",1,1,194,NA,1,2
"4852",1,2,194,NA,1,2
"4853",1,3,194,-1.5664321547201,4.484375,31
"4854",1,4,194,-9.60490989841087,7.36237525939941,690
"4855",1,5,194,NA,NA,NA
"4856",2,1,194,-1.16600760300298,1.5,3
"4857",2,2,194,-2.00348336250044,3.828125,34
"4858",2,3,194,-0.844619352978444,4.0078125,23
"4859",2,4,194,-1.79339214331842,5.24090576171875,141
"4860",2,5,194,-1.61748122767213,5.8011474609375,141
"4861",3,1,194,-0.967839733450357,3.44921875,22
"4862",3,2,194,-2.35382092752721,3.27490234375,43
"4863",3,3,194,-2.62974800441177,4.98828125,52
"4864",3,4,194,-3.83105706422671,4.7083740234375,131
"4865",3,5,194,-0.330456935785994,3.240234375,30
"4866",4,1,194,-6.58287184146346,6.70770263671875,258
"4867",4,2,194,-4.15505677333047,5.122802734375,143
"4868",4,3,194,-2.40600265602279,4.01953125,58
"4869",4,4,194,NA,NA,NA
"4870",4,5,194,NA,NA,NA
"4871",5,1,194,-3.88447628810504,6.56988525390625,281
"4872",5,2,194,-3.23764092597584,3.451904296875,81
"4873",5,3,194,0.625328127983612,3.03125,12
"4874",5,4,194,-0.186757424150267,2.90625,11
"4875",5,5,194,NA,1,2
"4876",1,1,195,NA,1,2
"4877",1,2,195,-1.05513219704996,1.5,3
"4878",1,3,195,-2.88649977548821,4.5013427734375,66
"4879",1,4,195,-14.4230187576623,8.50997066497803,1662
"4880",1,5,195,-18.5079616124323,8.89200210571289,2216
"4881",2,1,195,-2.2055896287455,1.75,4
"4882",2,2,195,-0.725050094620695,1.5,3
"4883",2,3,195,-1.95498704200742,4.787109375,70
"4884",2,4,195,-1.53328995848389,6.7021484375,197
"4885",2,5,195,0.253681842573438,4.64679718017578,238
"4886",3,1,195,-1.01777975317494,3.34375,17
"4887",3,2,195,-3.31694009696781,4.552001953125,99
"4888",3,3,195,-0.97300931414758,3.02294921875,32
"4889",3,4,195,-2.07611069184673,4.4783935546875,68
"4890",3,5,195,-0.990511235506361,3.71875,21
"4891",4,1,195,-6.9848172962567,6.4615478515625,217
"4892",4,2,195,-7.5459126127756,6.533935546875,330
"4893",4,3,195,0.322756852576321,2.40625,10
"4894",4,4,195,NA,NA,NA
"4895",4,5,195,NA,NA,NA
"4896",5,1,195,-2.53389748268809,5.72119140625,101
"4897",5,2,195,-0.254628259110186,4.6328125,33
